Memulai Server OPC UA
Endpoints other than open requested but private key and certificate are not set.
Listening on 10.0.2.2:4840
Memulai Modbus Gateway di 0.0.0.0:5020


[2026-05-12 22:22:08] [iter 1] [Bus 1] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-12 22:22:08] [iter 1] [Bus 2] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-12 22:22:08] [iter 1] [Bus 3] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-12 22:22:08] [iter 1] [Bus 4] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-12 22:22:08] [iter 1] [Bus 5] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar


[2026-05-12 22:22:12] [iter 2] [Bus 1] P/Q/CMD -> V_in=1.0120 pu, I_in=97.7241 A, V_out=1.0120 pu, I_out=97.7241 A, V_DT=1.0500 pu, P=32.7546 MW, Q=9.5534 MVar
[2026-05-12 22:22:12] [iter 2] [Bus 2] P/Q/CMD -> V_in=0.9770 pu, I_in=190.6552 A, V_out=0.9770 pu, I_out=190.6552 A, V_DT=1.0500 pu, P=73.2600 MW, Q=24.0794 MVar
[2026-05-12 22:22:12] [iter 2] [Bus 3] P/Q/CMD -> V_in=1.0220 pu, I_in=377.1379 A, V_out=1.0220 pu, I_out=377.1379 A, V_DT=1.0405 pu, P=128.9858 MW, Q=32.3269 MVar
[2026-05-12 22:22:12] [iter 2] [Bus 4] P/Q/CMD -> V_in=1.0390 pu, I_in=121.5862 A, V_out=1.0390 pu, I_out=121.5862 A, V_DT=1.0377 pu, P=47.1134 MW, Q=17.0999 MVar
[2026-05-12 22:22:12] [iter 2] [Bus 5] P/Q/CMD -> V_in=0.9920 pu, I_in=101.9655 A, V_out=0.9920 pu, I_out=101.9655 A, V_DT=1.0396 pu, P=33.5008 MW, Q=9.7711 MVar


[2026-05-12 22:22:16] [iter 3] [Bus 1] P/Q/CMD -> V_in=0.9710 pu, I_in=319.6207 A, V_out=0.9710 pu, I_out=319.6207 A, V_DT=1.0493 pu, P=102.7885 MW, Q=29.9800 MVar
[2026-05-12 22:22:16] [iter 3] [Bus 2] P/Q/CMD -> V_in=0.9520 pu, I_in=184.3448 A, V_out=0.9520 pu, I_out=184.3448 A, V_DT=1.0492 pu, P=69.0227 MW, Q=22.6867 MVar
[2026-05-12 22:22:16] [iter 3] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=323.2069 A, V_out=1.0140 pu, I_out=323.2069 A, V_DT=1.0406 pu, P=109.6754 MW, Q=27.4873 MVar
[2026-05-12 22:22:16] [iter 3] [Bus 4] P/Q/CMD -> V_in=0.9720 pu, I_in=357.5517 A, V_out=0.9720 pu, I_out=357.5517 A, V_DT=1.0390 pu, P=129.6134 MW, Q=47.0434 MVar
[2026-05-12 22:22:16] [iter 3] [Bus 5] P/Q/CMD -> V_in=1.0300 pu, I_in=88.2069 A, V_out=1.0300 pu, I_out=88.2069 A, V_DT=1.0408 pu, P=30.0905 MW, Q=8.7764 MVar


[2026-05-12 22:22:20] [iter 4] [Bus 1] P/Q/CMD -> V_in=1.0300 pu, I_in=383.7931 A, V_out=1.0300 pu, I_out=383.7931 A, V_DT=1.0474 pu, P=130.9256 MW, Q=38.1866 MVar
[2026-05-12 22:22:20] [iter 4] [Bus 2] P/Q/CMD -> V_in=0.9840 pu, I_in=159.0690 A, V_out=0.9840 pu, I_out=159.0690 A, V_DT=1.0488 pu, P=61.5608 MW, Q=20.2341 MVar
[2026-05-12 22:22:20] [iter 4] [Bus 3] P/Q/CMD -> V_in=1.0450 pu, I_in=225.9655 A, V_out=1.0450 pu, I_out=225.9655 A, V_DT=1.0408 pu, P=79.0222 MW, Q=19.8048 MVar
[2026-05-12 22:22:20] [iter 4] [Bus 4] P/Q/CMD -> V_in=0.9590 pu, I_in=136.1724 A, V_out=0.9590 pu, I_out=136.1724 A, V_DT=1.0393 pu, P=48.7026 MW, Q=17.6767 MVar
[2026-05-12 22:22:20] [iter 4] [Bus 5] P/Q/CMD -> V_in=1.0340 pu, I_in=342.0345 A, V_out=1.0340 pu, I_out=342.0345 A, V_DT=1.0412 pu, P=117.1334 MW, Q=34.1639 MVar


