timestamp,waktu,iterasi_ke,fase,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-19 14:09:08,4,1,attack,20260519_140906,1,1.020000,1.020000,739.100000,739.100000,1.020000,1,1
2026-05-19 14:09:08,4,1,attack,20260519_140906,2,1.012000,1.012000,287.000000,287.000000,1.008959,1,1
2026-05-19 14:09:08,4,1,attack,20260519_140906,3,1.008000,1.008000,446.266667,446.266667,1.006180,1,1
2026-05-19 14:09:08,4,1,attack,20260519_140906,4,1.008000,1.008000,466.333333,466.333333,1.010000,1,1
2026-05-19 14:09:08,4,1,attack,20260519_140906,5,1.009000,1.009000,468.033333,468.033333,1.008219,1,1
2026-05-19 14:09:12,5,1,attack,20260519_140906,1,1.018000,1.018000,892.366667,1115.466667,1.020000,1,1
2026-05-19 14:09:12,5,1,attack,20260519_140906,2,1.008000,1.008000,441.300000,551.633333,1.010797,1,1
2026-05-19 14:09:12,5,1,attack,20260519_140906,3,1.008000,1.008000,446.266667,446.266667,1.007653,1,1
2026-05-19 14:09:12,5,1,attack,20260519_140906,4,1.008000,1.008000,466.333333,466.333333,1.010000,1,1
2026-05-19 14:09:12,5,1,attack,20260519_140906,5,1.009000,1.009000,468.033333,468.033333,1.008246,1,1
2026-05-19 14:09:17,6,1,attack,20260519_140906,1,1.018000,1.018000,892.366667,1115.466667,1.020000,1,1
2026-05-19 14:09:17,6,1,attack,20260519_140906,2,1.008000,1.008000,441.300000,551.633333,1.008224,1,1
2026-05-19 14:09:17,6,1,attack,20260519_140906,3,1.008000,1.008000,368.533333,368.533333,1.005865,1,1
2026-05-19 14:09:17,6,1,attack,20260519_140906,4,1.008000,1.008000,480.533333,600.666667,1.010000,1,1
2026-05-19 14:09:17,6,1,attack,20260519_140906,5,1.006000,1.006000,501.366667,626.700000,1.008246,1,1
2026-05-19 14:09:21,7,1,attack,20260519_140906,1,1.017000,1.017000,839.733333,839.733333,1.020000,1,1
2026-05-19 14:09:21,7,1,attack,20260519_140906,2,1.012000,1.012000,399.866667,399.866667,1.008451,1,1
2026-05-19 14:09:21,7,1,attack,20260519_140906,3,1.008000,1.008000,411.300000,411.300000,1.006282,1,1
2026-05-19 14:09:21,7,1,attack,20260519_140906,4,1.003000,1.003000,458.300000,572.866667,1.010000,1,1
2026-05-19 14:09:21,7,1,attack,20260519_140906,5,1.007000,1.007000,474.266667,592.833333,1.007663,1,1
2026-05-19 14:09:25,8,1,attack,20260519_140906,1,1.021000,1.021000,915.033333,915.033333,1.020000,1,1
2026-05-19 14:09:25,8,1,attack,20260519_140906,2,1.005000,1.005000,411.200000,411.200000,1.010676,1,1
2026-05-19 14:09:25,8,1,attack,20260519_140906,3,1.009000,1.009000,481.700000,481.700000,1.008151,1,1
2026-05-19 14:09:25,8,1,attack,20260519_140906,4,1.014000,1.014000,511.966667,511.966667,1.010000,1,1
2026-05-19 14:09:25,8,1,attack,20260519_140906,5,1.008000,1.008000,501.633333,501.633333,1.007759,1,1
2026-05-19 14:09:29,9,1,attack,20260519_140906,1,1.021000,1.021000,681.566667,851.966667,1.020000,1,1
2026-05-19 14:09:29,9,1,attack,20260519_140906,2,1.009000,1.009000,317.733333,397.166667,1.009682,1,1
2026-05-19 14:09:29,9,1,attack,20260519_140906,3,1.005000,1.005000,359.733333,359.733333,1.006669,1,1
2026-05-19 14:09:29,9,1,attack,20260519_140906,4,1.013000,1.013000,461.400000,576.733333,1.010000,1,1
2026-05-19 14:09:29,9,1,attack,20260519_140906,5,1.003000,1.003000,466.233333,582.800000,1.007900,1,1
2026-05-19 14:09:33,10,1,attack,20260519_140906,1,1.024000,1.024000,798.000000,997.500000,1.020000,1,1
2026-05-19 14:09:33,10,1,attack,20260519_140906,2,1.004000,1.004000,382.500000,478.133333,1.010144,1,1
2026-05-19 14:09:33,10,1,attack,20260519_140906,3,1.008000,1.008000,411.133333,513.900000,1.007598,1,1
2026-05-19 14:09:33,10,1,attack,20260519_140906,4,1.006000,1.006000,459.800000,574.733333,1.010000,1,1
2026-05-19 14:09:33,10,1,attack,20260519_140906,5,1.011000,1.011000,462.300000,577.866667,1.007669,1,1
2026-05-19 14:09:37,11,1,attack,20260519_140906,1,1.020000,1.020000,754.366667,754.366667,1.020000,1,1
2026-05-19 14:09:37,11,1,attack,20260519_140906,2,1.015000,1.015000,380.900000,380.900000,1.008191,1,1
2026-05-19 14:09:37,11,1,attack,20260519_140906,3,1.009000,1.009000,359.300000,359.300000,1.005134,1,1
2026-05-19 14:09:37,11,1,attack,20260519_140906,4,1.005000,1.005000,459.966667,459.966667,1.010000,1,1
2026-05-19 14:09:37,11,1,attack,20260519_140906,5,1.010000,1.010000,468.066667,468.066667,1.008067,1,1
2026-05-19 14:09:41,12,1,attack,20260519_140906,1,1.014000,1.014000,897.333333,1121.666667,1.020000,1,1
2026-05-19 14:09:41,12,1,attack,20260519_140906,2,1.012000,1.012000,432.633333,432.633333,1.010908,1,1
2026-05-19 14:09:41,12,1,attack,20260519_140906,3,1.006000,1.006000,425.966667,532.466667,1.008415,1,1
2026-05-19 14:09:41,12,1,attack,20260519_140906,4,1.006000,1.006000,473.033333,473.033333,1.010000,1,1
2026-05-19 14:09:41,12,1,attack,20260519_140906,5,1.009000,1.009000,495.533333,619.433333,1.008155,1,1
2026-05-19 14:09:45,13,1,attack,20260519_140906,1,1.020000,1.020000,727.333333,909.166667,1.020000,0,1
2026-05-19 14:09:45,13,1,attack,20260519_140906,2,1.010000,1.010000,329.000000,329.000000,1.009124,1,1
2026-05-19 14:09:45,13,1,attack,20260519_140906,3,1.006000,1.006000,399.600000,499.500000,1.006044,1,1
2026-05-19 14:09:45,13,1,attack,20260519_140906,4,1.013000,1.013000,450.866667,563.600000,1.010000,1,1
2026-05-19 14:09:45,13,1,attack,20260519_140906,5,1.005000,1.005000,460.400000,460.400000,1.007799,1,1
2026-05-19 14:09:49,14,1,attack,20260519_140906,1,1.024000,1.024000,906.733333,1133.400000,1.020000,1,1
2026-05-19 14:09:49,14,1,attack,20260519_140906,2,1.004000,1.004000,428.600000,428.600000,1.009691,1,1
2026-05-19 14:09:49,14,1,attack,20260519_140906,3,1.005000,1.005000,453.266667,453.266667,1.006338,1,1
2026-05-19 14:09:49,14,1,attack,20260519_140906,4,1.014000,1.014000,501.566667,626.966667,1.010000,1,1
2026-05-19 14:09:49,14,1,attack,20260519_140906,5,1.011000,1.011000,504.266667,630.333333,1.008474,1,1
2026-05-19 14:09:53,15,1,attack,20260519_140906,1,1.017000,1.017000,0.933333,0.933333,1.020000,1,0
2026-05-19 14:09:53,15,1,attack,20260519_140906,2,0.003000,0.003000,1.266667,1.266667,1.009211,1,1
2026-05-19 14:09:53,15,1,attack,20260519_140906,3,0.001000,0.001000,0.200000,0.200000,1.006390,1,1
2026-05-19 14:09:53,15,1,attack,20260519_140906,4,0.000000,0.000000,0.833333,0.833333,1.010000,1,1
2026-05-19 14:09:53,15,1,attack,20260519_140906,5,0.000000,0.000000,0.400000,0.400000,1.007554,1,1
2026-05-19 14:09:57,16,1,attack,20260519_140906,1,1.021000,1.021000,845.666667,1057.066667,1.020000,0,1
2026-05-19 14:09:57,16,1,attack,20260519_140906,2,1.012000,1.012000,351.966667,351.966667,1.009211,1,1
