timestamp,waktu,iterasi_ke,fase,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-12 23:23:25,3,1,attack,20260512_232324,1,0.971000,0.971000,319.620690,319.620690,1.049345,1,1
2026-05-12 23:23:25,3,1,attack,20260512_232324,2,0.952000,0.952000,184.344828,184.344828,1.049200,1,1
2026-05-12 23:23:25,3,1,attack,20260512_232324,3,1.014000,1.014000,323.206897,323.206897,1.040575,1,1
2026-05-12 23:23:25,3,1,attack,20260512_232324,4,0.972000,0.972000,357.551724,357.551724,1.039020,1,1
2026-05-12 23:23:25,3,1,attack,20260512_232324,5,1.030000,1.030000,88.206897,88.206897,1.040787,1,1
2026-05-12 23:23:29,4,1,attack,20260512_232324,1,1.030000,1.030000,383.793103,1545.310345,1.047385,1,1
2026-05-12 23:23:29,4,1,attack,20260512_232324,2,0.984000,0.984000,159.068966,1554.068966,1.048768,1,1
2026-05-12 23:23:29,4,1,attack,20260512_232324,3,1.045000,1.045000,225.965517,1671.379310,1.040825,1,1
2026-05-12 23:23:29,4,1,attack,20260512_232324,4,0.959000,0.959000,136.172414,136.172414,1.039282,1,1
2026-05-12 23:23:29,4,1,attack,20260512_232324,5,1.034000,1.034000,342.034483,342.034483,1.041204,1,1
2026-05-12 23:23:33,5,1,attack,20260512_232324,1,1.030000,1.030000,383.793103,1545.310345,1.036017,1,1
2026-05-12 23:23:33,5,1,attack,20260512_232324,2,0.984000,0.984000,159.068966,1554.068966,1.040092,1,1
2026-05-12 23:23:33,5,1,attack,20260512_232324,3,1.045000,1.045000,225.965517,1671.379310,1.037519,1,1
2026-05-12 23:23:33,5,1,attack,20260512_232324,4,0.959000,0.959000,136.172414,136.172414,1.043484,1,1
2026-05-12 23:23:33,5,1,attack,20260512_232324,5,1.034000,1.034000,342.034483,342.034483,1.044591,1,1
2026-05-12 23:23:37,6,1,attack,20260512_232324,1,1.030000,1.030000,397.241379,1569.448276,1.027578,1,1
2026-05-12 23:23:37,6,1,attack,20260512_232324,2,1.002000,1.002000,514.724138,1590.724138,1.031195,1,1
2026-05-12 23:23:37,6,1,attack,20260512_232324,3,0.987000,0.987000,335.241379,1645.448276,1.029616,1,1
2026-05-12 23:23:37,6,1,attack,20260512_232324,4,1.032000,1.032000,348.965517,1585.275862,1.039462,1,1
2026-05-12 23:23:37,6,1,attack,20260512_232324,5,1.036000,1.036000,330.379310,1620.517241,1.040204,1,1
2026-05-12 23:23:41,7,1,attack,20260512_232324,1,1.020000,1.020000,106.068966,1612.344828,1.020027,1,1
2026-05-12 23:23:41,7,1,attack,20260512_232324,2,0.972000,0.972000,221.517241,1633.103448,1.017483,1,1
2026-05-12 23:23:41,7,1,attack,20260512_232324,3,0.957000,0.957000,198.931034,198.931034,1.009469,1,1
2026-05-12 23:23:41,7,1,attack,20260512_232324,4,0.960000,0.960000,219.241379,1659.068966,1.009910,1,1
2026-05-12 23:23:41,7,1,attack,20260512_232324,5,1.012000,1.012000,245.413793,1599.689655,1.011503,1,1
2026-05-12 23:23:45,8,1,attack,20260512_232324,1,0.987000,0.987000,182.689655,182.689655,1.014885,1,1
2026-05-12 23:23:45,8,1,attack,20260512_232324,2,0.976000,0.976000,512.482759,1576.551724,1.011108,1,1
2026-05-12 23:23:45,8,1,attack,20260512_232324,3,1.014000,1.014000,351.103448,1604.137931,1.002247,1,1
2026-05-12 23:23:45,8,1,attack,20260512_232324,4,0.967000,0.967000,423.068966,423.068966,0.992594,1,1
2026-05-12 23:23:45,8,1,attack,20260512_232324,5,0.966000,0.966000,264.068966,264.068966,0.994832,1,1
2026-05-12 23:23:49,9,1,attack,20260512_232324,1,0.987000,0.987000,182.689655,182.689655,1.025708,1,1
2026-05-12 23:23:49,9,1,attack,20260512_232324,2,0.976000,0.976000,512.482759,512.482759,1.013734,1,1
2026-05-12 23:23:49,9,1,attack,20260512_232324,3,1.014000,1.014000,351.103448,351.103448,1.007594,1,1
2026-05-12 23:23:49,9,1,attack,20260512_232324,4,0.967000,0.967000,423.068966,423.068966,1.006391,1,1
2026-05-12 23:23:49,9,1,attack,20260512_232324,5,0.966000,0.966000,264.068966,264.068966,1.008437,1,1
