timestamp,waktu,iterasi_ke,fase,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-16 23:23:03,1,1,normal,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-16 23:23:03,1,1,normal,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-16 23:23:03,1,1,normal,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-16 23:23:03,1,1,normal,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-16 23:23:03,1,1,normal,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-16 23:23:07,2,1,normal,no_attack,1,1.019000,1.019000,810.466667,810.466667,1.020000,0,1
2026-05-16 23:23:07,2,1,normal,no_attack,2,1.009000,1.009000,398.200000,398.200000,nan,0,1
2026-05-16 23:23:07,2,1,normal,no_attack,3,1.004000,1.004000,394.866667,394.866667,nan,0,1
2026-05-16 23:23:07,2,1,normal,no_attack,4,1.013000,1.013000,479.100000,479.100000,nan,0,1
2026-05-16 23:23:07,2,1,normal,no_attack,5,1.011000,1.011000,492.500000,492.500000,nan,0,1
2026-05-16 23:23:11,3,1,normal,no_attack,1,1.021000,1.021000,851.033333,851.033333,1.020000,0,1
2026-05-16 23:23:11,3,1,normal,no_attack,2,1.004000,1.004000,441.566667,441.566667,1.003309,0,1
2026-05-16 23:23:11,3,1,normal,no_attack,3,1.007000,1.007000,430.133333,430.133333,1.000252,0,1
2026-05-16 23:23:11,3,1,normal,no_attack,4,1.004000,1.004000,490.033333,490.033333,1.010000,0,1
2026-05-16 23:23:11,3,1,normal,no_attack,5,1.005000,1.005000,467.100000,467.100000,1.006720,1,1
2026-05-16 23:23:15,4,1,normal,no_attack,1,1.020000,1.020000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:23:15,4,1,normal,no_attack,2,1.010000,1.010000,439.333333,439.333333,1.001924,0,0
2026-05-16 23:23:15,4,1,normal,no_attack,3,1.006000,1.006000,429.966667,429.966667,0.998646,0,0
2026-05-16 23:23:15,4,1,normal,no_attack,4,1.008000,1.008000,495.233333,495.233333,1.010000,0,0
2026-05-16 23:23:15,4,1,normal,no_attack,5,1.009000,1.009000,469.600000,469.600000,1.006766,1,0
2026-05-16 23:23:19,5,1,normal,no_attack,1,1.018000,1.018000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:23:19,5,1,normal,no_attack,2,1.007000,1.007000,440.133333,440.133333,nan,0,0
2026-05-16 23:23:19,5,1,normal,no_attack,3,1.007000,1.007000,429.766667,429.766667,nan,0,0
2026-05-16 23:23:19,5,1,normal,no_attack,4,1.008000,1.008000,491.200000,491.200000,nan,0,0
2026-05-16 23:23:19,5,1,normal,no_attack,5,1.006000,1.006000,469.633333,469.633333,nan,0,1
2026-05-16 23:23:23,6,1,normal,no_attack,1,1.017000,1.017000,0.366667,0.366667,1.020000,0,0
2026-05-16 23:23:23,6,1,normal,no_attack,2,1.010000,1.010000,438.033333,438.033333,nan,0,0
2026-05-16 23:23:23,6,1,normal,no_attack,3,1.006000,1.006000,431.333333,431.333333,nan,0,0
2026-05-16 23:23:23,6,1,normal,no_attack,4,1.003000,1.003000,492.166667,492.166667,nan,0,0
2026-05-16 23:23:23,6,1,normal,no_attack,5,1.007000,1.007000,466.600000,466.600000,nan,1,1
2026-05-16 23:23:27,7,1,normal,no_attack,1,1.021000,1.021000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:23:27,7,1,normal,no_attack,2,1.004000,1.004000,441.533333,441.533333,nan,0,0
2026-05-16 23:23:27,7,1,normal,no_attack,3,1.008000,1.008000,430.800000,430.800000,nan,0,0
2026-05-16 23:23:27,7,1,normal,no_attack,4,1.014000,1.014000,493.200000,493.200000,nan,0,0
2026-05-16 23:23:27,7,1,normal,no_attack,5,1.008000,1.008000,465.866667,465.866667,nan,1,0
2026-05-16 23:23:31,8,1,normal,no_attack,1,1.021000,1.021000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:23:31,8,1,normal,no_attack,2,1.007000,1.007000,438.400000,438.400000,nan,0,0
2026-05-16 23:23:31,8,1,normal,no_attack,3,1.003000,1.003000,428.600000,428.600000,nan,0,0
2026-05-16 23:23:31,8,1,normal,no_attack,4,1.013000,1.013000,489.600000,489.600000,nan,0,0
2026-05-16 23:23:31,8,1,normal,no_attack,5,1.003000,1.003000,468.166667,468.166667,nan,0,1
2026-05-16 23:23:35,9,1,normal,no_attack,1,1.024000,1.024000,0.866667,0.866667,1.020000,0,0
2026-05-16 23:23:35,9,1,normal,no_attack,2,1.003000,1.003000,436.500000,436.500000,nan,0,0
2026-05-16 23:23:35,9,1,normal,no_attack,3,1.007000,1.007000,428.266667,428.266667,nan,0,0
2026-05-16 23:23:35,9,1,normal,no_attack,4,1.006000,1.006000,494.100000,494.100000,nan,0,0
2026-05-16 23:23:35,9,1,normal,no_attack,5,1.011000,1.011000,468.066667,468.066667,nan,1,1
2026-05-16 23:23:39,10,1,normal,no_attack,1,1.020000,1.020000,0.633333,0.633333,1.020000,0,0
2026-05-16 23:23:39,10,1,normal,no_attack,2,1.013000,1.013000,441.200000,441.200000,nan,0,0
2026-05-16 23:23:39,10,1,normal,no_attack,3,1.007000,1.007000,430.200000,430.200000,nan,0,0
2026-05-16 23:23:39,10,1,normal,no_attack,4,1.005000,1.005000,494.566667,494.566667,nan,0,0
2026-05-16 23:23:39,10,1,normal,no_attack,5,1.010000,1.010000,468.600000,468.600000,nan,1,0
2026-05-16 23:23:44,11,1,normal,no_attack,1,1.014000,1.014000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:23:44,11,1,normal,no_attack,2,1.011000,1.011000,437.566667,437.566667,nan,0,0
2026-05-16 23:23:44,11,1,normal,no_attack,3,1.005000,1.005000,430.900000,430.900000,nan,0,0
2026-05-16 23:23:44,11,1,normal,no_attack,4,1.006000,1.006000,495.066667,495.066667,nan,0,0
2026-05-16 23:23:44,11,1,normal,no_attack,5,1.009000,1.009000,467.600000,467.600000,nan,0,1
2026-05-16 23:23:48,12,1,normal,no_attack,1,1.020000,1.020000,0.966667,0.966667,1.020000,0,0
2026-05-16 23:23:48,12,1,normal,no_attack,2,1.009000,1.009000,442.000000,442.000000,nan,0,0
2026-05-16 23:23:48,12,1,normal,no_attack,3,1.004000,1.004000,428.766667,428.766667,nan,0,0
2026-05-16 23:23:48,12,1,normal,no_attack,4,1.013000,1.013000,492.700000,492.700000,nan,0,0
2026-05-16 23:23:48,12,1,normal,no_attack,5,1.005000,1.005000,469.233333,469.233333,nan,1,1
2026-05-16 23:23:52,13,1,normal,no_attack,1,1.024000,1.024000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:23:52,13,1,normal,no_attack,2,1.004000,1.004000,440.066667,440.066667,nan,0,0
2026-05-16 23:23:52,13,1,normal,no_attack,3,1.005000,1.005000,428.933333,428.933333,nan,0,0
2026-05-16 23:23:52,13,1,normal,no_attack,4,1.014000,1.014000,491.100000,491.100000,nan,0,0
2026-05-16 23:23:52,13,1,normal,no_attack,5,1.011000,1.011000,465.900000,465.900000,nan,1,0
2026-05-16 23:23:56,14,1,normal,no_attack,1,1.017000,1.017000,0.933333,0.933333,1.020000,0,0
2026-05-16 23:23:56,14,1,normal,no_attack,2,1.012000,1.012000,441.566667,441.566667,nan,0,0
2026-05-16 23:23:56,14,1,normal,no_attack,3,1.007000,1.007000,429.600000,429.600000,nan,0,0
2026-05-16 23:23:56,14,1,normal,no_attack,4,1.010000,1.010000,493.500000,493.500000,nan,0,0
2026-05-16 23:23:56,14,1,normal,no_attack,5,1.007000,1.007000,468.233333,468.233333,nan,0,1
2026-05-16 23:24:00,15,1,normal,no_attack,1,1.021000,1.021000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:24:00,15,1,normal,no_attack,2,1.011000,1.011000,441.133333,441.133333,nan,0,0
2026-05-16 23:24:00,15,1,normal,no_attack,3,1.012000,1.012000,429.866667,429.866667,nan,0,0
2026-05-16 23:24:00,15,1,normal,no_attack,4,1.008000,1.008000,492.100000,492.100000,nan,0,0
2026-05-16 23:24:00,15,1,normal,no_attack,5,1.007000,1.007000,469.200000,469.200000,nan,1,1
2026-05-16 23:24:04,16,1,normal,no_attack,1,1.018000,1.018000,0.566667,0.566667,1.020000,0,0
2026-05-16 23:24:04,16,1,normal,no_attack,2,1.014000,1.014000,436.433333,436.433333,nan,0,0
2026-05-16 23:24:04,16,1,normal,no_attack,3,1.002000,1.002000,429.733333,429.733333,nan,0,0
2026-05-16 23:24:04,16,1,normal,no_attack,4,1.011000,1.011000,493.000000,493.000000,nan,0,0
2026-05-16 23:24:04,16,1,normal,no_attack,5,1.006000,1.006000,468.800000,468.800000,nan,1,0
2026-05-16 23:24:08,17,1,normal,no_attack,1,1.020000,1.020000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:24:08,17,1,normal,no_attack,2,1.016000,1.016000,440.800000,440.800000,nan,0,0
2026-05-16 23:24:08,17,1,normal,no_attack,3,1.004000,1.004000,429.233333,429.233333,nan,0,0
2026-05-16 23:24:08,17,1,normal,no_attack,4,1.009000,1.009000,492.566667,492.566667,nan,0,0
2026-05-16 23:24:08,17,1,normal,no_attack,5,0.999000,0.999000,467.100000,467.100000,nan,0,1
2026-05-16 23:24:12,18,1,normal,no_attack,1,1.023000,1.023000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:24:12,18,1,normal,no_attack,2,1.008000,1.008000,441.700000,441.700000,nan,0,0
2026-05-16 23:24:12,18,1,normal,no_attack,3,1.008000,1.008000,431.633333,431.633333,nan,0,0
2026-05-16 23:24:12,18,1,normal,no_attack,4,1.004000,1.004000,492.133333,492.133333,nan,0,0
2026-05-16 23:24:12,18,1,normal,no_attack,5,1.006000,1.006000,468.766667,468.766667,nan,1,1
2026-05-16 23:24:16,19,1,normal,no_attack,1,1.023000,1.023000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:24:16,19,1,normal,no_attack,2,1.012000,1.012000,438.100000,438.100000,nan,0,0
2026-05-16 23:24:16,19,1,normal,no_attack,3,1.008000,1.008000,427.133333,427.133333,nan,0,0
2026-05-16 23:24:16,19,1,normal,no_attack,4,1.010000,1.010000,494.433333,494.433333,nan,0,0
2026-05-16 23:24:16,19,1,normal,no_attack,5,1.007000,1.007000,468.100000,468.100000,nan,1,0
2026-05-16 23:24:21,20,1,normal,no_attack,1,1.022000,1.022000,0.200000,0.200000,1.020000,0,0
2026-05-16 23:24:21,20,1,normal,no_attack,2,1.008000,1.008000,442.566667,442.566667,nan,0,0
2026-05-16 23:24:21,20,1,normal,no_attack,3,1.009000,1.009000,428.933333,428.933333,nan,0,0
2026-05-16 23:24:21,20,1,normal,no_attack,4,1.018000,1.018000,490.933333,490.933333,nan,0,0
2026-05-16 23:24:21,20,1,normal,no_attack,5,1.010000,1.010000,467.433333,467.433333,nan,0,1
2026-05-16 23:24:25,21,1,normal,no_attack,1,1.020000,1.020000,1.033333,1.033333,1.020000,0,0
2026-05-16 23:24:25,21,1,normal,no_attack,2,1.009000,1.009000,441.233333,441.233333,nan,0,0
2026-05-16 23:24:25,21,1,normal,no_attack,3,1.001000,1.001000,427.133333,427.133333,nan,0,0
2026-05-16 23:24:25,21,1,normal,no_attack,4,1.011000,1.011000,491.200000,491.200000,nan,0,0
2026-05-16 23:24:25,21,1,normal,no_attack,5,1.004000,1.004000,465.600000,465.600000,nan,1,1
2026-05-16 23:24:29,22,1,normal,no_attack,1,1.023000,1.023000,1.100000,1.100000,1.020000,0,0
2026-05-16 23:24:29,22,1,normal,no_attack,2,1.013000,1.013000,438.866667,438.866667,nan,0,0
2026-05-16 23:24:29,22,1,normal,no_attack,3,1.006000,1.006000,427.666667,427.666667,nan,0,0
2026-05-16 23:24:29,22,1,normal,no_attack,4,1.012000,1.012000,495.033333,495.033333,nan,0,0
2026-05-16 23:24:29,22,1,normal,no_attack,5,1.005000,1.005000,470.166667,470.166667,nan,1,0
2026-05-16 23:24:33,23,1,normal,no_attack,1,1.022000,1.022000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:24:33,23,1,normal,no_attack,2,1.003000,1.003000,442.400000,442.400000,nan,0,0
2026-05-16 23:24:33,23,1,normal,no_attack,3,1.005000,1.005000,428.466667,428.466667,nan,0,0
2026-05-16 23:24:33,23,1,normal,no_attack,4,1.011000,1.011000,493.266667,493.266667,nan,0,0
2026-05-16 23:24:33,23,1,normal,no_attack,5,1.012000,1.012000,466.300000,466.300000,nan,0,1
2026-05-16 23:24:37,24,1,normal,no_attack,1,1.023000,1.023000,2.200000,2.200000,1.020000,0,0
2026-05-16 23:24:37,24,1,normal,no_attack,2,1.013000,1.013000,440.000000,440.000000,nan,0,0
2026-05-16 23:24:37,24,1,normal,no_attack,3,1.003000,1.003000,430.900000,430.900000,nan,0,0
2026-05-16 23:24:37,24,1,normal,no_attack,4,1.010000,1.010000,492.833333,492.833333,nan,0,0
2026-05-16 23:24:37,24,1,normal,no_attack,5,1.012000,1.012000,467.433333,467.433333,nan,1,1
2026-05-16 23:24:41,25,1,normal,no_attack,1,1.013000,1.013000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:24:41,25,1,normal,no_attack,2,1.003000,1.003000,441.500000,441.500000,nan,0,0
2026-05-16 23:24:41,25,1,normal,no_attack,3,1.006000,1.006000,428.466667,428.466667,nan,0,0
2026-05-16 23:24:41,25,1,normal,no_attack,4,1.009000,1.009000,493.900000,493.900000,nan,0,0
2026-05-16 23:24:41,25,1,normal,no_attack,5,1.008000,1.008000,469.800000,469.800000,nan,1,0
2026-05-16 23:24:45,26,1,normal,no_attack,1,1.019000,1.019000,1.533333,1.533333,1.020000,0,0
2026-05-16 23:24:45,26,1,normal,no_attack,2,1.013000,1.013000,442.700000,442.700000,nan,0,0
2026-05-16 23:24:45,26,1,normal,no_attack,3,1.003000,1.003000,430.700000,430.700000,nan,0,0
2026-05-16 23:24:45,26,1,normal,no_attack,4,1.004000,1.004000,491.033333,491.033333,nan,0,0
2026-05-16 23:24:45,26,1,normal,no_attack,5,1.002000,1.002000,469.433333,469.433333,nan,0,1
2026-05-16 23:24:49,27,1,normal,no_attack,1,1.016000,1.016000,0.000000,0.000000,1.020000,0,0
2026-05-16 23:24:49,27,1,normal,no_attack,2,1.008000,1.008000,440.233333,440.233333,nan,0,0
2026-05-16 23:24:49,27,1,normal,no_attack,3,1.004000,1.004000,429.733333,429.733333,nan,0,0
2026-05-16 23:24:49,27,1,normal,no_attack,4,1.015000,1.015000,492.700000,492.700000,nan,0,0
