Memulai Server OPC UA
Endpoints other than open requested but private key and certificate are not set.
Listening on 10.0.2.2:4840
Memulai Modbus Gateway di 0.0.0.0:5020


[2026-05-10 00:19:19] [iter 1] [Bus 1] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-10 00:19:19] [iter 1] [Bus 2] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-10 00:19:19] [iter 1] [Bus 3] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-10 00:19:19] [iter 1] [Bus 4] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-10 00:19:19] [iter 1] [Bus 5] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar


[2026-05-10 00:19:23] [iter 2] [Bus 1] P/Q/CMD -> V_in=1.0120 pu, I_in=97.7241 A, V_out=1.0120 pu, I_out=97.7241 A, V_DT=1.0500 pu, P=32.7546 MW, Q=9.5534 MVar
[2026-05-10 00:19:23] [iter 2] [Bus 2] P/Q/CMD -> V_in=0.9770 pu, I_in=190.6552 A, V_out=0.9770 pu, I_out=190.6552 A, V_DT=1.0500 pu, P=73.2600 MW, Q=24.0794 MVar
[2026-05-10 00:19:23] [iter 2] [Bus 3] P/Q/CMD -> V_in=1.0220 pu, I_in=377.1379 A, V_out=1.0220 pu, I_out=377.1379 A, V_DT=1.0405 pu, P=128.9858 MW, Q=32.3269 MVar
[2026-05-10 00:19:23] [iter 2] [Bus 4] P/Q/CMD -> V_in=1.0390 pu, I_in=121.5862 A, V_out=1.0390 pu, I_out=121.5862 A, V_DT=1.0377 pu, P=47.1134 MW, Q=17.0999 MVar
[2026-05-10 00:19:23] [iter 2] [Bus 5] P/Q/CMD -> V_in=0.9920 pu, I_in=101.9655 A, V_out=0.9920 pu, I_out=101.9655 A, V_DT=1.0396 pu, P=33.5008 MW, Q=9.7711 MVar


[2026-05-10 00:19:27] [iter 3] [Bus 1] P/Q/CMD -> V_in=0.9710 pu, I_in=319.6207 A, V_out=0.9710 pu, I_out=319.6207 A, V_DT=1.0493 pu, P=102.7885 MW, Q=29.9800 MVar
[2026-05-10 00:19:27] [iter 3] [Bus 2] P/Q/CMD -> V_in=0.9520 pu, I_in=184.3448 A, V_out=0.9520 pu, I_out=184.3448 A, V_DT=1.0492 pu, P=69.0227 MW, Q=22.6867 MVar
[2026-05-10 00:19:27] [iter 3] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=323.2069 A, V_out=1.0140 pu, I_out=323.2069 A, V_DT=1.0406 pu, P=109.6754 MW, Q=27.4873 MVar
[2026-05-10 00:19:27] [iter 3] [Bus 4] P/Q/CMD -> V_in=0.9720 pu, I_in=357.5517 A, V_out=0.9720 pu, I_out=357.5517 A, V_DT=1.0390 pu, P=129.6134 MW, Q=47.0434 MVar
[2026-05-10 00:19:27] [iter 3] [Bus 5] P/Q/CMD -> V_in=1.0300 pu, I_in=88.2069 A, V_out=1.0300 pu, I_out=88.2069 A, V_DT=1.0408 pu, P=30.0905 MW, Q=8.7764 MVar


[2026-05-10 00:19:31] [iter 4] [Bus 1] P/Q/CMD -> V_in=1.0300 pu, I_in=383.7931 A, V_out=1.0300 pu, I_out=383.7931 A, V_DT=1.0474 pu, P=130.9256 MW, Q=38.1866 MVar
[2026-05-10 00:19:31] [iter 4] [Bus 2] P/Q/CMD -> V_in=0.9840 pu, I_in=159.0690 A, V_out=0.9840 pu, I_out=159.0690 A, V_DT=1.0488 pu, P=61.5608 MW, Q=20.2341 MVar
[2026-05-10 00:19:31] [iter 4] [Bus 3] P/Q/CMD -> V_in=1.0450 pu, I_in=225.9655 A, V_out=1.0450 pu, I_out=225.9655 A, V_DT=1.0408 pu, P=79.0222 MW, Q=19.8048 MVar
[2026-05-10 00:19:31] [iter 4] [Bus 4] P/Q/CMD -> V_in=0.9590 pu, I_in=136.1724 A, V_out=0.9590 pu, I_out=136.1724 A, V_DT=1.0393 pu, P=48.7026 MW, Q=17.6767 MVar
[2026-05-10 00:19:31] [iter 4] [Bus 5] P/Q/CMD -> V_in=1.0340 pu, I_in=342.0345 A, V_out=1.0340 pu, I_out=342.0345 A, V_DT=1.0412 pu, P=117.1334 MW, Q=34.1639 MVar


[2026-05-10 00:19:35] [iter 5] [Bus 1] P/Q/CMD -> V_in=1.0300 pu, I_in=397.2414 A, V_out=1.0300 pu, I_out=397.2414 A, V_DT=1.0455 pu, P=135.5133 MW, Q=39.5247 MVar
[2026-05-10 00:19:35] [iter 5] [Bus 2] P/Q/CMD -> V_in=1.0020 pu, I_in=514.7241 A, V_out=1.0020 pu, I_out=514.7241 A, V_DT=1.0487 pu, P=202.8459 MW, Q=66.6722 MVar
[2026-05-10 00:19:35] [iter 5] [Bus 3] P/Q/CMD -> V_in=0.9870 pu, I_in=335.2414 A, V_out=0.9870 pu, I_out=335.2414 A, V_DT=1.0413 pu, P=110.7301 MW, Q=27.7516 MVar
[2026-05-10 00:19:35] [iter 5] [Bus 4] P/Q/CMD -> V_in=1.0320 pu, I_in=348.9655 A, V_out=1.0320 pu, I_out=348.9655 A, V_DT=1.0398 pu, P=134.3096 MW, Q=48.7479 MVar
[2026-05-10 00:19:35] [iter 5] [Bus 5] P/Q/CMD -> V_in=1.0360 pu, I_in=330.3793 A, V_out=1.0360 pu, I_out=330.3793 A, V_DT=1.0414 pu, P=113.3608 MW, Q=33.0636 MVar


[2026-05-10 00:19:39] [iter 6] [Bus 1] P/Q/CMD -> V_in=1.0300 pu, I_in=397.2414 A, V_out=1.0300 pu, I_out=397.2414 A, V_DT=1.0440 pu, P=135.5133 MW, Q=39.5247 MVar
[2026-05-10 00:19:39] [iter 6] [Bus 2] P/Q/CMD -> V_in=1.0020 pu, I_in=514.7241 A, V_out=1.0020 pu, I_out=514.7241 A, V_DT=1.0467 pu, P=202.8459 MW, Q=66.6722 MVar
[2026-05-10 00:19:39] [iter 6] [Bus 3] P/Q/CMD -> V_in=0.9870 pu, I_in=335.2414 A, V_out=0.9870 pu, I_out=335.2414 A, V_DT=1.0410 pu, P=110.7301 MW, Q=27.7516 MVar
[2026-05-10 00:19:39] [iter 6] [Bus 4] P/Q/CMD -> V_in=1.0320 pu, I_in=348.9655 A, V_out=1.0320 pu, I_out=348.9655 A, V_DT=1.0397 pu, P=134.3096 MW, Q=48.7479 MVar
[2026-05-10 00:19:39] [iter 6] [Bus 5] P/Q/CMD -> V_in=1.0360 pu, I_in=330.3793 A, V_out=1.0360 pu, I_out=330.3793 A, V_DT=1.0413 pu, P=113.3608 MW, Q=33.0636 MVar


[2026-05-10 00:19:43] [iter 7] [Bus 1] P/Q/CMD -> V_in=1.0200 pu, I_in=106.0690 A, V_out=1.0200 pu, I_out=106.0690 A, V_DT=1.0430 pu, P=35.8326 MW, Q=10.4512 MVar
[2026-05-10 00:19:43] [iter 7] [Bus 2] P/Q/CMD -> V_in=0.9720 pu, I_in=221.5172 A, V_out=0.9720 pu, I_out=221.5172 A, V_DT=1.0453 pu, P=84.6833 MW, Q=27.8341 MVar
[2026-05-10 00:19:43] [iter 7] [Bus 3] P/Q/CMD -> V_in=0.9570 pu, I_in=198.9310 A, V_out=0.9570 pu, I_out=198.9310 A, V_DT=1.0405 pu, P=63.7097 MW, Q=15.9671 MVar
[2026-05-10 00:19:43] [iter 7] [Bus 4] P/Q/CMD -> V_in=0.9600 pu, I_in=219.2414 A, V_out=0.9600 pu, I_out=219.2414 A, V_DT=1.0393 pu, P=78.4944 MW, Q=28.4897 MVar
[2026-05-10 00:19:43] [iter 7] [Bus 5] P/Q/CMD -> V_in=1.0120 pu, I_in=245.4138 A, V_out=1.0120 pu, I_out=245.4138 A, V_DT=1.0408 pu, P=82.2564 MW, Q=23.9915 MVar


[2026-05-10 00:19:47] [iter 8] [Bus 1] P/Q/CMD -> V_in=0.9870 pu, I_in=182.6897 A, V_out=0.9870 pu, I_out=182.6897 A, V_DT=1.0446 pu, P=59.7202 MW, Q=17.4184 MVar
[2026-05-10 00:19:47] [iter 8] [Bus 2] P/Q/CMD -> V_in=0.9760 pu, I_in=512.4828 A, V_out=0.9760 pu, I_out=512.4828 A, V_DT=1.0460 pu, P=196.7220 MW, Q=64.6594 MVar
[2026-05-10 00:19:47] [iter 8] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=351.1034 A, V_out=1.0140 pu, I_out=351.1034 A, V_DT=1.0406 pu, P=119.1417 MW, Q=29.8597 MVar
[2026-05-10 00:19:47] [iter 8] [Bus 4] P/Q/CMD -> V_in=0.9670 pu, I_in=423.0690 A, V_out=0.9670 pu, I_out=423.0690 A, V_DT=1.0389 pu, P=152.5747 MW, Q=55.3772 MVar
[2026-05-10 00:19:47] [iter 8] [Bus 5] P/Q/CMD -> V_in=0.9660 pu, I_in=264.0690 A, V_out=0.9660 pu, I_out=264.0690 A, V_DT=1.0405 pu, P=84.4860 MW, Q=24.6418 MVar


[2026-05-10 00:19:51] [iter 9] [Bus 1] P/Q/CMD -> V_in=1.0480 pu, I_in=352.6552 A, V_out=1.0480 pu, I_out=352.6552 A, V_DT=1.0451 pu, P=122.4058 MW, Q=35.7017 MVar
[2026-05-10 00:19:51] [iter 9] [Bus 2] P/Q/CMD -> V_in=1.0040 pu, I_in=387.3448 A, V_out=1.0040 pu, I_out=387.3448 A, V_DT=1.0448 pu, P=152.9521 MW, Q=50.2729 MVar
[2026-05-10 00:19:51] [iter 9] [Bus 3] P/Q/CMD -> V_in=1.0340 pu, I_in=415.5517 A, V_out=1.0340 pu, I_out=415.5517 A, V_DT=1.0398 pu, P=143.7926 MW, Q=36.0378 MVar
[2026-05-10 00:19:51] [iter 9] [Bus 4] P/Q/CMD -> V_in=0.9720 pu, I_in=105.0345 A, V_out=0.9720 pu, I_out=105.0345 A, V_DT=1.0382 pu, P=38.0753 MW, Q=13.8195 MVar
[2026-05-10 00:19:51] [iter 9] [Bus 5] P/Q/CMD -> V_in=0.9810 pu, I_in=209.8276 A, V_out=0.9810 pu, I_out=209.8276 A, V_DT=1.0400 pu, P=68.1745 MW, Q=19.8842 MVar


[2026-05-10 00:19:55] [iter 10] [Bus 1] P/Q/CMD -> V_in=0.9710 pu, I_in=518.2414 A, V_out=0.9710 pu, I_out=518.2414 A, V_DT=1.0441 pu, P=166.6639 MW, Q=48.6103 MVar
[2026-05-10 00:19:55] [iter 10] [Bus 2] P/Q/CMD -> V_in=1.0370 pu, I_in=218.4138 A, V_out=1.0370 pu, I_out=218.4138 A, V_DT=1.0448 pu, P=89.0805 MW, Q=29.2794 MVar
[2026-05-10 00:19:55] [iter 10] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=258.2759 A, V_out=1.0140 pu, I_out=258.2759 A, V_DT=1.0401 pu, P=87.6421 MW, Q=21.9652 MVar
[2026-05-10 00:19:55] [iter 10] [Bus 4] P/Q/CMD -> V_in=1.0410 pu, I_in=278.5862 A, V_out=1.0410 pu, I_out=278.5862 A, V_DT=1.0399 pu, P=108.1571 MW, Q=39.2558 MVar
[2026-05-10 00:19:55] [iter 10] [Bus 5] P/Q/CMD -> V_in=0.9760 pu, I_in=201.4138 A, V_out=0.9760 pu, I_out=201.4138 A, V_DT=1.0414 pu, P=65.1073 MW, Q=18.9896 MVar


[2026-05-10 00:19:59] [iter 11] [Bus 1] P/Q/CMD -> V_in=0.9710 pu, I_in=518.2414 A, V_out=0.9710 pu, I_out=518.2414 A, V_DT=1.0425 pu, P=166.6639 MW, Q=48.6103 MVar
[2026-05-10 00:19:59] [iter 11] [Bus 2] P/Q/CMD -> V_in=1.0370 pu, I_in=218.4138 A, V_out=1.0370 pu, I_out=218.4138 A, V_DT=1.0457 pu, P=89.0805 MW, Q=29.2794 MVar
[2026-05-10 00:19:59] [iter 11] [Bus 3] P/Q/CMD -> V_in=1.0140 pu, I_in=258.2759 A, V_out=1.0140 pu, I_out=258.2759 A, V_DT=1.0407 pu, P=87.6421 MW, Q=21.9652 MVar
[2026-05-10 00:19:59] [iter 11] [Bus 4] P/Q/CMD -> V_in=1.0410 pu, I_in=278.5862 A, V_out=1.0410 pu, I_out=278.5862 A, V_DT=1.0399 pu, P=108.1571 MW, Q=39.2558 MVar
[2026-05-10 00:19:59] [iter 11] [Bus 5] P/Q/CMD -> V_in=0.9760 pu, I_in=201.4138 A, V_out=0.9760 pu, I_out=201.4138 A, V_DT=1.0415 pu, P=65.1073 MW, Q=18.9896 MVar


[2026-05-10 00:20:03] [iter 12] [Bus 1] P/Q/CMD -> V_in=1.0060 pu, I_in=202.5172 A, V_out=1.0060 pu, I_out=202.5172 A, V_DT=1.0414 pu, P=67.4762 MW, Q=19.6805 MVar
[2026-05-10 00:20:03] [iter 12] [Bus 2] P/Q/CMD -> V_in=1.0080 pu, I_in=479.4138 A, V_out=1.0080 pu, I_out=479.4138 A, V_DT=1.0462 pu, P=190.0619 MW, Q=62.4703 MVar
[2026-05-10 00:20:03] [iter 12] [Bus 3] P/Q/CMD -> V_in=0.9890 pu, I_in=186.5172 A, V_out=0.9890 pu, I_out=186.5172 A, V_DT=1.0410 pu, P=61.7314 MW, Q=15.4713 MVar
[2026-05-10 00:20:03] [iter 12] [Bus 4] P/Q/CMD -> V_in=1.0490 pu, I_in=297.6552 A, V_out=1.0490 pu, I_out=297.6552 A, V_DT=1.0400 pu, P=116.4484 MW, Q=42.2651 MVar
[2026-05-10 00:20:03] [iter 12] [Bus 5] P/Q/CMD -> V_in=0.9590 pu, I_in=113.4483 A, V_out=0.9590 pu, I_out=113.4483 A, V_DT=1.0416 pu, P=36.0335 MW, Q=10.5098 MVar


[2026-05-10 00:20:07] [iter 13] [Bus 1] P/Q/CMD -> V_in=0.9600 pu, I_in=379.1724 A, V_out=0.9600 pu, I_out=379.1724 A, V_DT=1.0429 pu, P=120.5586 MW, Q=35.1629 MVar
[2026-05-10 00:20:07] [iter 13] [Bus 2] P/Q/CMD -> V_in=1.0290 pu, I_in=266.2069 A, V_out=1.0290 pu, I_out=266.2069 A, V_DT=1.0454 pu, P=107.7354 MW, Q=35.4109 MVar
