timestamp,iterasi_ke,run_id,bus,v_in,i_in,v_out,i_out,v_dt,breaker_cmd,breaker_fb
2026-05-05 12:32:16,1,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:32:16,1,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:32:16,1,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:32:16,1,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:32:16,1,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 12:32:20,2,no_attack,1,1.012000,169.241379,1.012000,169.241379,1.050041,1,1
2026-05-05 12:32:20,2,no_attack,2,0.977000,330.241379,0.977000,330.241379,1.050000,1,1
2026-05-05 12:32:20,2,no_attack,3,1.022000,653.275862,1.022000,653.275862,1.040516,1,1
2026-05-05 12:32:20,2,no_attack,4,1.039000,210.586207,1.039000,210.586207,1.037750,1,1
2026-05-05 12:32:20,2,no_attack,5,0.992000,176.655172,0.992000,176.655172,1.039604,1,1
2026-05-05 12:32:24,3,no_attack,1,0.971000,553.586207,0.971000,553.586207,1.048815,1,1
2026-05-05 12:32:24,3,no_attack,2,0.952000,319.310345,0.952000,319.310345,1.048505,1,1
2026-05-05 12:32:24,3,no_attack,3,1.014000,559.793103,1.014000,559.793103,1.040398,1,1
2026-05-05 12:32:24,3,no_attack,4,0.972000,619.344828,0.972000,619.344828,1.039671,1,1
2026-05-05 12:32:24,3,no_attack,5,1.030000,152.758621,1.030000,152.758621,1.041386,1,1
2026-05-05 12:32:28,4,no_attack,1,1.030000,664.724138,1.030000,664.724138,1.045332,1,1
2026-05-05 12:32:28,4,no_attack,2,0.984000,275.551724,0.984000,275.551724,1.047428,1,1
2026-05-05 12:32:28,4,no_attack,3,1.045000,391.379310,1.045000,391.379310,1.040190,1,1
2026-05-05 12:32:28,4,no_attack,4,0.959000,235.931034,0.959000,235.931034,1.039281,1,1
2026-05-05 12:32:28,4,no_attack,5,1.034000,592.448276,1.034000,592.448276,1.041295,1,1
2026-05-05 12:32:32,5,no_attack,1,1.030000,664.724138,1.030000,664.724138,1.041897,1,1
2026-05-05 12:32:32,5,no_attack,2,0.984000,275.551724,0.984000,275.551724,1.046925,1,1
2026-05-05 12:32:32,5,no_attack,3,1.045000,391.379310,1.045000,391.379310,1.040353,1,1
2026-05-05 12:32:32,5,no_attack,4,0.959000,235.931034,0.959000,235.931034,1.039308,1,1
2026-05-05 12:32:32,5,no_attack,5,1.034000,592.448276,1.034000,592.448276,1.040774,1,1
2026-05-05 12:32:36,6,no_attack,1,1.030000,688.034483,1.030000,688.034483,1.039586,1,1
2026-05-05 12:32:36,6,no_attack,2,1.002000,891.586207,1.002000,891.586207,1.046460,1,1
2026-05-05 12:32:36,6,no_attack,3,0.987000,580.689655,0.987000,580.689655,1.040219,1,1
2026-05-05 12:32:36,6,no_attack,4,1.032000,604.413793,1.032000,604.413793,1.039005,1,1
2026-05-05 12:32:36,6,no_attack,5,1.036000,572.241379,1.036000,572.241379,1.040122,1,1
2026-05-05 12:32:40,7,no_attack,1,1.020000,183.724138,1.020000,183.724138,1.037525,1,1
2026-05-05 12:32:40,7,no_attack,2,0.972000,383.724138,0.972000,383.724138,1.042157,1,1
2026-05-05 12:32:40,7,no_attack,3,0.957000,344.586207,0.957000,344.586207,1.037753,1,1
2026-05-05 12:32:40,7,no_attack,4,0.960000,379.724138,0.960000,379.724138,1.036373,1,1
2026-05-05 12:32:40,7,no_attack,5,1.012000,425.068966,1.012000,425.068966,1.037644,1,1
2026-05-05 12:32:44,8,no_attack,1,0.987000,316.448276,0.987000,316.448276,1.040477,1,1
2026-05-05 12:32:44,8,no_attack,2,0.976000,887.689655,0.976000,887.689655,1.042958,1,1
2026-05-05 12:32:44,8,no_attack,3,1.014000,608.172414,1.014000,608.172414,1.038142,1,1
2026-05-05 12:32:44,8,no_attack,4,0.967000,732.793103,0.967000,732.793103,1.036271,1,1
2026-05-05 12:32:44,8,no_attack,5,0.966000,457.379310,0.966000,457.379310,1.037617,1,1
2026-05-05 12:32:48,9,no_attack,1,1.048000,610.827586,1.048000,610.827586,1.041089,1,1
2026-05-05 12:32:48,9,no_attack,2,1.004000,670.931034,1.004000,670.931034,1.039878,1,1
2026-05-05 12:32:48,9,no_attack,3,1.034000,719.758621,1.034000,719.758621,1.035793,1,1
2026-05-05 12:32:48,9,no_attack,4,0.972000,181.965517,0.972000,181.965517,1.033813,1,1
2026-05-05 12:32:48,9,no_attack,5,0.981000,363.482759,0.981000,363.482759,1.035509,1,1
2026-05-05 12:32:52,10,no_attack,1,1.048000,610.827586,1.048000,610.827586,1.039267,1,1
2026-05-05 12:32:52,10,no_attack,2,1.004000,670.931034,1.004000,670.931034,1.039362,1,1
2026-05-05 12:32:52,10,no_attack,3,1.034000,719.758621,1.034000,719.758621,1.035844,1,1
2026-05-05 12:32:52,10,no_attack,4,0.972000,181.965517,0.972000,181.965517,1.036241,1,1
2026-05-05 12:32:52,10,no_attack,5,0.981000,363.482759,0.981000,363.482759,1.037612,1,1
2026-05-05 12:32:56,11,no_attack,1,0.971000,897.724138,0.971000,897.724138,1.038064,1,1
2026-05-05 12:32:56,11,no_attack,2,1.037000,378.310345,1.037000,378.310345,1.038997,1,1
2026-05-05 12:32:56,11,no_attack,3,1.014000,447.379310,1.014000,447.379310,1.035829,1,1
2026-05-05 12:32:56,11,no_attack,4,1.041000,482.551724,1.041000,482.551724,1.037763,1,1
2026-05-05 12:32:56,11,no_attack,5,0.976000,348.862069,0.976000,348.862069,1.038922,1,1
2026-05-05 12:33:00,12,no_attack,1,1.006000,350.793103,1.006000,350.793103,1.035543,1,1
2026-05-05 12:33:00,12,no_attack,2,1.008000,830.344828,1.008000,830.344828,1.040327,1,1
2026-05-05 12:33:00,12,no_attack,3,0.989000,323.068966,0.989000,323.068966,1.036620,1,1
2026-05-05 12:33:00,12,no_attack,4,1.049000,515.551724,1.049000,515.551724,1.037109,1,1
2026-05-05 12:33:00,12,no_attack,5,0.959000,196.517241,0.959000,196.517241,1.038513,1,1
2026-05-05 12:33:04,13,no_attack,1,0.960000,656.793103,0.960000,656.793103,1.037776,1,1
2026-05-05 12:33:04,13,no_attack,2,1.029000,461.068966,1.029000,461.068966,1.039227,1,1
2026-05-05 12:33:04,13,no_attack,3,0.956000,463.862069,0.956000,463.862069,1.036803,1,1
2026-05-05 12:33:04,13,no_attack,4,1.049000,529.862069,1.049000,529.862069,1.036819,1,1
2026-05-05 12:33:04,13,no_attack,5,1.047000,772.724138,1.047000,772.724138,1.038574,1,1
2026-05-05 12:33:08,14,no_attack,1,0.951000,738.344828,0.951000,738.344828,1.037048,1,1
2026-05-05 12:33:08,14,no_attack,2,1.018000,552.103448,1.018000,552.103448,1.039593,1,1
2026-05-05 12:33:08,14,no_attack,3,0.976000,656.758621,0.976000,656.758621,1.035926,1,1
2026-05-05 12:33:08,14,no_attack,4,0.961000,503.724138,0.961000,503.724138,1.033951,1,1
2026-05-05 12:33:08,14,no_attack,5,0.995000,884.172414,0.995000,884.172414,1.035470,1,1
2026-05-05 12:33:12,15,no_attack,1,0.951000,738.344828,0.951000,738.344828,1.035939,1,1
2026-05-05 12:33:12,15,no_attack,2,1.018000,552.103448,1.018000,552.103448,1.038921,1,1
2026-05-05 12:33:12,15,no_attack,3,1.041000,784.206897,1.041000,784.206897,1.034399,1,1
2026-05-05 12:33:12,15,no_attack,4,0.979000,653.068966,0.979000,653.068966,1.031867,1,1
2026-05-05 12:33:12,15,no_attack,5,1.010000,266.206897,1.010000,266.206897,1.033081,1,1
2026-05-05 12:33:16,16,no_attack,1,1.037000,340.655172,1.037000,340.655172,1.035317,1,1
2026-05-05 12:33:16,16,no_attack,2,1.000000,288.793103,1.000000,288.793103,1.038587,1,1
2026-05-05 12:33:16,16,no_attack,3,1.041000,784.206897,1.041000,784.206897,1.033609,1,1
2026-05-05 12:33:16,16,no_attack,4,0.979000,653.068966,0.979000,653.068966,1.031886,1,1
2026-05-05 12:33:16,16,no_attack,5,1.010000,266.206897,1.010000,266.206897,1.033535,1,1
2026-05-05 12:33:20,17,no_attack,1,1.026000,549.551724,1.026000,549.551724,1.037763,1,1
2026-05-05 12:33:20,17,no_attack,2,1.027000,541.965517,1.027000,541.965517,1.040161,1,1
2026-05-05 12:33:20,17,no_attack,3,0.950000,420.827586,0.950000,420.827586,1.033741,1,1
2026-05-05 12:33:20,17,no_attack,4,0.951000,904.689655,0.951000,904.689655,1.032046,1,1
2026-05-05 12:33:20,17,no_attack,5,1.037000,758.206897,1.037000,758.206897,1.034029,1,1
2026-05-05 12:33:24,18,no_attack,1,0.980000,200.586207,0.980000,200.586207,1.037417,1,1
2026-05-05 12:33:24,18,no_attack,2,1.037000,842.965517,1.037000,842.965517,1.039360,1,1
2026-05-05 12:33:24,18,no_attack,3,0.958000,545.862069,0.958000,545.862069,1.032912,1,1
2026-05-05 12:33:24,18,no_attack,4,0.956000,765.689655,0.956000,765.689655,1.028527,1,1
2026-05-05 12:33:24,18,no_attack,5,1.026000,244.000000,1.026000,244.000000,1.030571,1,1
2026-05-05 12:33:28,19,no_attack,1,0.997000,573.344828,0.997000,573.344828,1.040035,1,1
2026-05-05 12:33:28,19,no_attack,2,0.976000,837.689655,0.976000,837.689655,1.037768,1,1
2026-05-05 12:33:28,19,no_attack,3,0.992000,316.517241,0.992000,316.517241,1.032849,1,1
2026-05-05 12:33:28,19,no_attack,4,1.002000,706.551724,1.002000,706.551724,1.029279,1,1
2026-05-05 12:33:28,19,no_attack,5,0.970000,402.344828,0.970000,402.344828,1.031628,1,1
2026-05-05 12:33:32,20,no_attack,1,1.049000,617.655172,1.049000,617.655172,1.038901,1,1
2026-05-05 12:33:32,20,no_attack,2,0.993000,550.724138,0.993000,550.724138,1.037111,1,1
2026-05-05 12:33:32,20,no_attack,3,0.962000,336.689655,0.962000,336.689655,1.033487,1,1
2026-05-05 12:33:32,20,no_attack,4,0.983000,611.172414,0.983000,611.172414,1.029708,1,1
2026-05-05 12:33:32,20,no_attack,5,0.973000,329.413793,0.973000,329.413793,1.032097,1,1
2026-05-05 12:33:36,21,no_attack,1,0.957000,662.344828,0.957000,662.344828,1.037761,1,1
2026-05-05 12:33:36,21,no_attack,2,0.972000,866.655172,0.972000,866.655172,1.038453,1,1
2026-05-05 12:33:36,21,no_attack,3,1.035000,199.413793,1.035000,199.413793,1.034993,1,1
2026-05-05 12:33:36,21,no_attack,4,0.973000,680.655172,0.973000,680.655172,1.031300,1,1
2026-05-05 12:33:36,21,no_attack,5,0.971000,260.931034,0.971000,260.931034,1.033649,1,1
2026-05-05 12:33:40,22,no_attack,1,0.957000,662.344828,0.957000,662.344828,1.036990,1,1
2026-05-05 12:33:40,22,no_attack,2,0.972000,866.655172,0.972000,866.655172,1.037776,1,1
2026-05-05 12:33:40,22,no_attack,3,1.035000,199.413793,1.035000,199.413793,1.035681,1,1
2026-05-05 12:33:40,22,no_attack,4,0.973000,680.655172,0.973000,680.655172,1.032144,1,1
2026-05-05 12:33:40,22,no_attack,5,0.971000,260.931034,0.971000,260.931034,1.034575,1,1
2026-05-05 12:33:44,23,no_attack,1,1.043000,563.586207,1.043000,563.586207,1.036485,1,1
2026-05-05 12:33:44,23,no_attack,2,0.997000,753.068966,0.997000,753.068966,1.037322,1,1
2026-05-05 12:33:44,23,no_attack,3,1.030000,288.896552,1.030000,288.896552,1.036114,1,1
2026-05-05 12:33:44,23,no_attack,4,0.959000,501.551724,0.959000,501.551724,1.032681,1,1
2026-05-05 12:33:44,23,no_attack,5,0.992000,512.689655,0.992000,512.689655,1.035166,1,1
2026-05-05 12:33:48,24,no_attack,1,1.022000,651.241379,1.022000,651.241379,1.036534,1,1
2026-05-05 12:33:48,24,no_attack,2,1.048000,217.103448,1.048000,217.103448,1.037436,1,1
2026-05-05 12:33:48,24,no_attack,3,0.990000,415.379310,0.990000,415.379310,1.036264,1,1
2026-05-05 12:33:48,24,no_attack,4,1.036000,330.275862,1.036000,330.275862,1.033139,1,1
2026-05-05 12:33:48,24,no_attack,5,0.969000,510.551724,0.969000,510.551724,1.035268,1,1
2026-05-05 12:33:52,25,no_attack,1,0.992000,367.896552,0.992000,367.896552,1.036239,1,1
2026-05-05 12:33:52,25,no_attack,2,0.974000,878.758621,0.974000,878.758621,1.040523,1,1
2026-05-05 12:33:52,25,no_attack,3,0.994000,814.172414,0.994000,814.172414,1.037527,1,1
2026-05-05 12:33:52,25,no_attack,4,1.004000,190.172414,1.004000,190.172414,1.034610,1,1
2026-05-05 12:33:52,25,no_attack,5,1.049000,752.655172,1.049000,752.655172,1.036382,1,1
2026-05-05 12:33:56,26,no_attack,1,1.046000,820.655172,1.046000,820.655172,1.038001,1,1
2026-05-05 12:33:56,26,no_attack,2,1.034000,269.965517,1.034000,269.965517,1.038275,1,1
2026-05-05 12:33:56,26,no_attack,3,0.998000,316.034483,0.998000,316.034483,1.035318,1,1
2026-05-05 12:33:56,26,no_attack,4,0.990000,199.241379,0.990000,199.241379,1.034470,1,1
2026-05-05 12:33:56,26,no_attack,5,0.987000,915.172414,0.987000,915.172414,1.035590,1,1
2026-05-05 12:34:00,27,no_attack,1,1.046000,820.655172,1.046000,820.655172,1.035609,1,1
2026-05-05 12:34:00,27,no_attack,2,1.034000,269.965517,1.034000,269.965517,1.040603,1,1
2026-05-05 12:34:00,27,no_attack,3,0.998000,316.034483,0.998000,316.034483,1.036726,1,1
2026-05-05 12:34:00,27,no_attack,4,0.990000,199.241379,0.990000,199.241379,1.034880,1,1
2026-05-05 12:34:00,27,no_attack,5,0.987000,915.172414,0.987000,915.172414,1.035502,1,1
2026-05-05 12:34:04,28,no_attack,1,0.976000,768.655172,0.976000,768.655172,1.034002,1,1
2026-05-05 12:34:04,28,no_attack,2,0.995000,477.344828,0.995000,477.344828,1.042068,1,1
2026-05-05 12:34:04,28,no_attack,3,1.045000,871.931034,1.045000,871.931034,1.037592,1,1
2026-05-05 12:34:04,28,no_attack,4,1.004000,696.620690,1.004000,696.620690,1.035104,1,1
2026-05-05 12:34:04,28,no_attack,5,0.965000,392.413793,0.965000,392.413793,1.035400,1,1
2026-05-05 12:34:08,29,no_attack,1,1.046000,567.724138,1.046000,567.724138,1.033651,1,1
2026-05-05 12:34:08,29,no_attack,2,1.004000,720.034483,1.004000,720.034483,1.040758,1,1
2026-05-05 12:34:08,29,no_attack,3,0.955000,625.862069,0.955000,625.862069,1.035147,1,1
2026-05-05 12:34:08,29,no_attack,4,1.000000,802.758621,1.000000,802.758621,1.033048,1,1
2026-05-05 12:34:08,29,no_attack,5,0.965000,916.793103,0.965000,916.793103,1.034080,1,1
2026-05-05 12:34:12,30,no_attack,1,0.958000,307.172414,0.958000,307.172414,1.034396,1,1
2026-05-05 12:34:12,30,no_attack,2,1.008000,661.275862,1.008000,661.275862,1.038328,1,1
2026-05-05 12:34:12,30,no_attack,3,0.973000,250.620690,0.973000,250.620690,1.032513,1,1
2026-05-05 12:34:12,30,no_attack,4,1.039000,327.551724,1.039000,327.551724,1.028583,1,1
2026-05-05 12:34:12,30,no_attack,5,1.008000,619.137931,1.008000,619.137931,1.029854,1,1
2026-05-05 12:34:16,31,no_attack,1,0.991000,602.620690,0.991000,602.620690,1.037547,1,1
2026-05-05 12:34:16,31,no_attack,2,1.002000,863.551724,1.002000,863.551724,1.039005,1,1
2026-05-05 12:34:16,31,no_attack,3,0.970000,720.137931,0.970000,720.137931,1.034625,1,1
2026-05-05 12:34:16,31,no_attack,4,0.973000,466.620690,0.973000,466.620690,1.031221,1,1
2026-05-05 12:34:16,31,no_attack,5,1.016000,374.931034,1.016000,374.931034,1.032343,1,1
2026-05-05 12:34:20,32,no_attack,1,0.991000,602.620690,0.991000,602.620690,1.037086,1,1
2026-05-05 12:34:20,32,no_attack,2,1.002000,863.551724,1.002000,863.551724,1.037307,1,1
2026-05-05 12:34:20,32,no_attack,3,0.970000,720.137931,0.970000,720.137931,1.033855,1,1
2026-05-05 12:34:20,32,no_attack,4,0.973000,466.620690,0.973000,466.620690,1.032302,1,1
2026-05-05 12:34:20,32,no_attack,5,1.016000,374.931034,1.016000,374.931034,1.033592,1,1
2026-05-05 12:34:24,33,no_attack,1,0.981000,739.655172,0.981000,739.655172,1.037086,1,1
2026-05-05 12:34:24,33,no_attack,2,0.957000,524.517241,0.957000,524.517241,1.037307,1,1
2026-05-05 12:34:24,33,no_attack,3,1.049000,869.034483,1.049000,869.034483,1.033855,1,1
2026-05-05 12:34:24,33,no_attack,4,0.957000,329.172414,0.957000,329.172414,1.032302,1,1
2026-05-05 12:34:24,33,no_attack,5,0.976000,885.206897,0.976000,885.206897,1.033592,1,1
2026-05-05 12:34:28,34,no_attack,1,1.038000,793.034483,1.038000,793.034483,1.035829,1,1
2026-05-05 12:34:28,34,no_attack,2,0.986000,276.482759,0.986000,276.482759,1.037509,1,1
2026-05-05 12:34:28,34,no_attack,3,1.033000,666.931034,1.033000,666.931034,1.032616,1,1
2026-05-05 12:34:28,34,no_attack,4,1.010000,895.586207,1.010000,895.586207,1.031641,1,1
2026-05-05 12:34:28,34,no_attack,5,1.014000,156.103448,1.014000,156.103448,1.032521,1,1
2026-05-05 12:34:32,35,no_attack,1,1.031000,369.172414,1.031000,369.172414,1.034383,1,1
2026-05-05 12:34:32,35,no_attack,2,1.016000,854.758621,1.016000,854.758621,1.039241,1,1
2026-05-05 12:34:32,35,no_attack,3,0.963000,249.724138,0.963000,249.724138,1.033047,1,1
2026-05-05 12:34:32,35,no_attack,4,0.960000,598.034483,0.960000,598.034483,1.030708,1,1
2026-05-05 12:34:32,35,no_attack,5,0.977000,628.172414,0.977000,628.172414,1.032536,1,1
