timestamp,waktu,iterasi_ke,fase,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-19 14:27:21,1,1,normal,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:27:21,1,1,normal,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:27:21,1,1,normal,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:27:21,1,1,normal,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:27:21,1,1,normal,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-19 14:27:25,2,1,normal,no_attack,1,1.019000,1.019000,810.466667,810.466667,1.000000,1,1
2026-05-19 14:27:25,2,1,normal,no_attack,2,1.009000,1.009000,398.200000,398.200000,1.000000,1,1
2026-05-19 14:27:25,2,1,normal,no_attack,3,1.004000,1.004000,394.866667,394.866667,1.000000,1,1
2026-05-19 14:27:25,2,1,normal,no_attack,4,1.013000,1.013000,479.100000,479.100000,1.000000,1,1
2026-05-19 14:27:25,2,1,normal,no_attack,5,1.011000,1.011000,492.500000,492.500000,1.000000,1,1
2026-05-19 14:27:29,3,1,normal,no_attack,1,1.021000,1.021000,809.966667,809.966667,1.020000,1,1
2026-05-19 14:27:29,3,1,normal,no_attack,2,1.005000,1.005000,399.966667,399.966667,1.009712,1,1
2026-05-19 14:27:29,3,1,normal,no_attack,3,1.008000,1.008000,395.933333,395.933333,1.007058,1,1
2026-05-19 14:27:29,3,1,normal,no_attack,4,1.004000,1.004000,475.833333,475.833333,1.010000,1,1
2026-05-19 14:27:29,3,1,normal,no_attack,5,1.005000,1.005000,491.400000,491.400000,1.008195,1,1
