timestamp,waktu,iterasi_ke,fase,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-17 01:08:34,1,1,normal,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 01:08:34,1,1,normal,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 01:08:34,1,1,normal,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 01:08:34,1,1,normal,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 01:08:34,1,1,normal,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 01:08:38,2,1,normal,no_attack,1,1.019000,1.019000,810.466667,810.466667,1.000000,1,1
2026-05-17 01:08:38,2,1,normal,no_attack,2,1.009000,1.009000,398.200000,398.200000,1.000000,1,1
2026-05-17 01:08:38,2,1,normal,no_attack,3,1.004000,1.004000,394.866667,394.866667,1.000000,1,1
2026-05-17 01:08:38,2,1,normal,no_attack,4,1.013000,1.013000,479.100000,479.100000,1.000000,1,1
2026-05-17 01:08:38,2,1,normal,no_attack,5,1.011000,1.011000,492.500000,492.500000,1.000000,1,1
2026-05-17 01:08:42,3,1,normal,no_attack,1,1.021000,1.021000,851.033333,851.033333,1.020000,1,1
2026-05-17 01:08:42,3,1,normal,no_attack,2,1.004000,1.004000,441.566667,441.566667,1.009712,1,1
2026-05-17 01:08:42,3,1,normal,no_attack,3,1.007000,1.007000,430.133333,430.133333,1.007058,1,1
2026-05-17 01:08:42,3,1,normal,no_attack,4,1.004000,1.004000,490.033333,490.033333,1.010000,1,1
2026-05-17 01:08:42,3,1,normal,no_attack,5,1.005000,1.005000,467.100000,467.100000,1.008195,1,1
2026-05-17 01:08:46,4,1,normal,no_attack,1,1.020000,1.020000,739.100000,739.100000,1.020000,1,1
2026-05-17 01:08:46,4,1,normal,no_attack,2,1.012000,1.012000,287.000000,287.000000,1.008959,1,1
2026-05-17 01:08:46,4,1,normal,no_attack,3,1.008000,1.008000,446.266667,446.266667,1.006180,1,1
2026-05-17 01:08:46,4,1,normal,no_attack,4,1.008000,1.008000,466.333333,466.333333,1.010000,1,1
2026-05-17 01:08:46,4,1,normal,no_attack,5,1.009000,1.009000,468.033333,468.033333,1.008219,1,1
2026-05-17 01:08:50,5,1,normal,no_attack,1,1.018000,1.018000,892.366667,892.366667,1.020000,1,1
2026-05-17 01:08:50,5,1,normal,no_attack,2,1.007000,1.007000,428.833333,428.833333,1.010797,1,1
2026-05-17 01:08:50,5,1,normal,no_attack,3,1.008000,1.008000,465.900000,465.900000,1.007653,1,1
2026-05-17 01:08:50,5,1,normal,no_attack,4,1.008000,1.008000,500.966667,500.966667,1.010000,1,1
2026-05-17 01:08:50,5,1,normal,no_attack,5,1.006000,1.006000,483.166667,483.166667,1.008246,1,1
2026-05-17 01:08:54,6,1,normal,no_attack,1,1.017000,1.017000,833.733333,833.733333,1.020000,1,1
2026-05-17 01:08:54,6,1,normal,no_attack,2,1.011000,1.011000,439.200000,439.200000,1.009183,1,1
2026-05-17 01:08:54,6,1,normal,no_attack,3,1.007000,1.007000,370.100000,370.100000,1.006530,1,1
2026-05-17 01:08:54,6,1,normal,no_attack,4,1.003000,1.003000,481.500000,481.500000,1.010000,1,1
2026-05-17 01:08:54,6,1,normal,no_attack,5,1.007000,1.007000,498.333333,498.333333,1.008019,1,1
2026-05-17 01:08:58,7,1,normal,no_attack,1,1.021000,1.021000,839.266667,839.266667,1.020000,1,1
2026-05-17 01:08:58,7,1,normal,no_attack,2,1.006000,1.006000,403.366667,403.366667,1.009647,1,1
