timestamp,iterasi_ke,run_id,bus,v_in,i_in,v_out,i_out,v_dt,breaker_cmd,breaker_fb
2026-05-05 10:46:02,1,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 10:46:02,1,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 10:46:02,1,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 10:46:02,1,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 10:46:02,1,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 10:46:06,2,no_attack,1,1.012000,169.260000,1.012000,169.260000,1.050041,1,1
2026-05-05 10:46:06,2,no_attack,2,0.977000,330.240000,0.977000,330.240000,1.050000,1,1
2026-05-05 10:46:06,2,no_attack,3,1.022000,653.260000,1.022000,653.260000,1.040516,1,1
2026-05-05 10:46:06,2,no_attack,4,1.039000,210.600000,1.039000,210.600000,1.037750,1,1
2026-05-05 10:46:06,2,no_attack,5,0.992000,176.660000,0.992000,176.660000,1.039604,1,1
2026-05-05 10:46:10,3,no_attack,1,0.971000,553.600000,0.971000,553.600000,1.048815,1,1
2026-05-05 10:46:10,3,no_attack,2,0.952000,319.320000,0.952000,319.320000,1.048505,1,1
2026-05-05 10:46:10,3,no_attack,3,1.014000,559.820000,1.014000,559.820000,1.040399,1,1
2026-05-05 10:46:10,3,no_attack,4,0.972000,619.340000,0.972000,619.340000,1.039671,1,1
2026-05-05 10:46:10,3,no_attack,5,1.030000,152.780000,1.030000,152.780000,1.041386,1,1
2026-05-05 10:46:14,4,no_attack,1,0.971000,553.600000,0.971000,553.600000,1.045332,1,1
2026-05-05 10:46:14,4,no_attack,2,0.952000,319.320000,0.952000,319.320000,1.047428,1,1
2026-05-05 10:46:14,4,no_attack,3,1.045000,391.400000,1.045000,391.400000,1.040190,1,1
2026-05-05 10:46:14,4,no_attack,4,0.959000,235.920000,0.959000,235.920000,1.039281,1,1
2026-05-05 10:46:14,4,no_attack,5,1.034000,592.460000,1.034000,592.460000,1.041295,1,1
2026-05-05 10:46:18,5,no_attack,1,1.030000,664.740000,1.030000,664.740000,1.042970,1,1
2026-05-05 10:46:18,5,no_attack,2,0.984000,275.540000,0.984000,275.540000,1.046729,1,1
2026-05-05 10:46:18,5,no_attack,3,1.045000,391.400000,1.045000,391.400000,1.040119,1,1
2026-05-05 10:46:18,5,no_attack,4,0.959000,235.920000,0.959000,235.920000,1.039049,1,1
2026-05-05 10:46:18,5,no_attack,5,1.034000,592.460000,1.034000,592.460000,1.040532,1,1
2026-05-05 10:46:22,6,no_attack,1,1.030000,688.040000,1.030000,688.040000,1.040302,1,1
2026-05-05 10:46:22,6,no_attack,2,1.002000,891.580000,1.002000,891.580000,1.046349,1,1
2026-05-05 10:46:22,6,no_attack,3,0.987000,580.660000,0.987000,580.660000,1.040091,1,1
2026-05-05 10:46:22,6,no_attack,4,1.032000,604.400000,1.032000,604.400000,1.038866,1,1
2026-05-05 10:46:22,6,no_attack,5,1.036000,572.240000,1.036000,572.240000,1.039994,1,1
2026-05-05 10:46:26,7,no_attack,1,1.020000,183.740000,1.020000,183.740000,1.037999,1,1
2026-05-05 10:46:26,7,no_attack,2,0.972000,383.720000,0.972000,383.720000,1.042102,1,1
2026-05-05 10:46:26,7,no_attack,3,0.957000,344.600000,0.957000,344.600000,1.037701,1,1
2026-05-05 10:46:26,7,no_attack,4,0.960000,379.720000,0.960000,379.720000,1.036325,1,1
2026-05-05 10:46:26,7,no_attack,5,1.012000,425.060000,1.012000,425.060000,1.037602,1,1
2026-05-05 10:46:30,8,no_attack,1,0.987000,316.440000,0.987000,316.440000,1.040776,1,1
2026-05-05 10:46:30,8,no_attack,2,0.976000,887.680000,0.976000,887.680000,1.042915,1,1
2026-05-05 10:46:30,8,no_attack,3,1.014000,608.160000,1.014000,608.160000,1.038099,1,1
2026-05-05 10:46:30,8,no_attack,4,0.967000,732.800000,0.967000,732.800000,1.036227,1,1
2026-05-05 10:46:30,8,no_attack,5,0.966000,457.380000,0.966000,457.380000,1.037578,1,1
2026-05-05 10:46:34,9,no_attack,1,1.048000,610.820000,1.048000,610.820000,1.041282,1,1
2026-05-05 10:46:34,9,no_attack,2,1.004000,670.940000,1.004000,670.940000,1.039853,1,1
2026-05-05 10:46:34,9,no_attack,3,1.034000,719.780000,1.034000,719.780000,1.035771,1,1
2026-05-05 10:46:34,9,no_attack,4,0.972000,181.960000,0.972000,181.960000,1.033792,1,1
2026-05-05 10:46:34,9,no_attack,5,0.981000,363.480000,0.981000,363.480000,1.035491,1,1
2026-05-05 10:46:38,10,no_attack,1,1.048000,610.820000,1.048000,610.820000,1.039395,1,1
2026-05-05 10:46:38,10,no_attack,2,1.004000,670.940000,1.004000,670.940000,1.039347,1,1
2026-05-05 10:46:38,10,no_attack,3,1.034000,719.780000,1.034000,719.780000,1.035832,1,1
2026-05-05 10:46:38,10,no_attack,4,0.972000,181.960000,0.972000,181.960000,1.036230,1,1
2026-05-05 10:46:38,10,no_attack,5,0.981000,363.480000,0.981000,363.480000,1.037603,1,1
2026-05-05 10:46:42,11,no_attack,1,0.971000,897.720000,0.971000,897.720000,1.038148,1,1
2026-05-05 10:46:42,11,no_attack,2,1.037000,378.340000,1.037000,378.340000,1.038988,1,1
2026-05-05 10:46:42,11,no_attack,3,1.014000,447.380000,1.014000,447.380000,1.035822,1,1
2026-05-05 10:46:42,11,no_attack,4,1.041000,482.540000,1.041000,482.540000,1.037757,1,1
2026-05-05 10:46:42,11,no_attack,5,0.976000,348.860000,0.976000,348.860000,1.038917,1,1
2026-05-05 10:46:46,12,no_attack,1,1.006000,350.800000,1.006000,350.800000,1.035599,1,1
2026-05-05 10:46:46,12,no_attack,2,1.008000,830.360000,1.008000,830.360000,1.040322,1,1
2026-05-05 10:46:46,12,no_attack,3,0.989000,323.080000,0.989000,323.080000,1.036616,1,1
2026-05-05 10:46:46,12,no_attack,4,1.049000,515.540000,1.049000,515.540000,1.037106,1,1
2026-05-05 10:46:46,12,no_attack,5,0.959000,196.520000,0.959000,196.520000,1.038510,1,1
2026-05-05 10:46:50,13,no_attack,1,0.960000,656.780000,0.960000,656.780000,1.037811,1,1
2026-05-05 10:46:50,13,no_attack,2,1.029000,461.100000,1.029000,461.100000,1.039223,1,1
2026-05-05 10:46:50,13,no_attack,3,0.956000,463.880000,0.956000,463.880000,1.036800,1,1
2026-05-05 10:46:50,13,no_attack,4,1.049000,529.860000,1.049000,529.860000,1.036816,1,1
2026-05-05 10:46:50,13,no_attack,5,1.047000,772.720000,1.047000,772.720000,1.038572,1,1
2026-05-05 10:46:54,14,no_attack,1,0.951000,738.360000,0.951000,738.360000,1.037811,1,1
2026-05-05 10:46:54,14,no_attack,2,1.018000,552.100000,1.018000,552.100000,1.039223,1,1
2026-05-05 10:46:54,14,no_attack,3,0.976000,656.780000,0.976000,656.780000,1.036800,1,1
2026-05-05 10:46:54,14,no_attack,4,0.961000,503.740000,0.961000,503.740000,1.036816,1,1
2026-05-05 10:46:54,14,no_attack,5,0.995000,884.180000,0.995000,884.180000,1.038572,1,1
2026-05-05 10:46:58,15,no_attack,1,0.951000,738.360000,0.951000,738.360000,1.036450,1,1
2026-05-05 10:46:58,15,no_attack,2,1.018000,552.100000,1.018000,552.100000,1.038720,1,1
2026-05-05 10:46:58,15,no_attack,3,0.976000,656.780000,0.976000,656.780000,1.035045,1,1
2026-05-05 10:46:58,15,no_attack,4,0.961000,503.740000,0.961000,503.740000,1.033850,1,1
2026-05-05 10:46:58,15,no_attack,5,0.995000,884.180000,0.995000,884.180000,1.035215,1,1
2026-05-05 10:47:02,16,no_attack,1,1.037000,340.640000,1.037000,340.640000,1.035544,1,1
2026-05-05 10:47:02,16,no_attack,2,1.000000,288.800000,1.000000,288.800000,1.038330,1,1
2026-05-05 10:47:02,16,no_attack,3,1.041000,784.200000,1.041000,784.200000,1.033780,1,1
2026-05-05 10:47:02,16,no_attack,4,0.979000,653.080000,0.979000,653.080000,1.031741,1,1
2026-05-05 10:47:02,16,no_attack,5,1.010000,266.220000,1.010000,266.220000,1.032856,1,1
2026-05-05 10:47:06,17,no_attack,1,1.026000,549.540000,1.026000,549.540000,1.037910,1,1
2026-05-05 10:47:06,17,no_attack,2,1.027000,541.980000,1.027000,541.980000,1.040005,1,1
2026-05-05 10:47:06,17,no_attack,3,0.950000,420.820000,0.950000,420.820000,1.033868,1,1
2026-05-05 10:47:06,17,no_attack,4,0.951000,904.720000,0.951000,904.720000,1.031971,1,1
2026-05-05 10:47:06,17,no_attack,5,1.037000,758.200000,1.037000,758.200000,1.033607,1,1
2026-05-05 10:47:10,18,no_attack,1,0.980000,200.600000,0.980000,200.600000,1.037511,1,1
2026-05-05 10:47:10,18,no_attack,2,1.037000,842.980000,1.037000,842.980000,1.039253,1,1
2026-05-05 10:47:10,18,no_attack,3,0.958000,545.860000,0.958000,545.860000,1.032985,1,1
2026-05-05 10:47:10,18,no_attack,4,0.956000,765.700000,0.956000,765.700000,1.028465,1,1
2026-05-05 10:47:10,18,no_attack,5,1.026000,244.000000,1.026000,244.000000,1.030283,1,1
2026-05-05 10:47:15,19,no_attack,1,0.997000,573.340000,0.997000,573.340000,1.040095,1,1
2026-05-05 10:47:15,19,no_attack,2,0.976000,837.700000,0.976000,837.700000,1.037698,1,1
2026-05-05 10:47:15,19,no_attack,3,0.992000,316.540000,0.992000,316.540000,1.032898,1,1
2026-05-05 10:47:15,19,no_attack,4,1.002000,706.540000,1.002000,706.540000,1.029244,1,1
2026-05-05 10:47:15,19,no_attack,5,0.970000,402.340000,0.970000,402.340000,1.031446,1,1
2026-05-05 10:47:19,20,no_attack,1,1.049000,617.660000,1.049000,617.660000,1.038940,1,1
2026-05-05 10:47:19,20,no_attack,2,0.993000,550.740000,0.993000,550.740000,1.037065,1,1
2026-05-05 10:47:19,20,no_attack,3,0.962000,336.700000,0.962000,336.700000,1.033518,1,1
2026-05-05 10:47:19,20,no_attack,4,0.983000,611.160000,0.983000,611.160000,1.029685,1,1
2026-05-05 10:47:19,20,no_attack,5,0.973000,329.420000,0.973000,329.420000,1.031978,1,1
2026-05-05 10:47:23,21,no_attack,1,1.049000,617.660000,1.049000,617.660000,1.037787,1,1
2026-05-05 10:47:23,21,no_attack,2,0.993000,550.740000,0.993000,550.740000,1.038423,1,1
2026-05-05 10:47:23,21,no_attack,3,0.962000,336.700000,0.962000,336.700000,1.035014,1,1
2026-05-05 10:47:23,21,no_attack,4,0.983000,611.160000,0.983000,611.160000,1.031287,1,1
2026-05-05 10:47:23,21,no_attack,5,0.973000,329.420000,0.973000,329.420000,1.033573,1,1
2026-05-05 10:47:27,22,no_attack,1,0.957000,662.360000,0.957000,662.360000,1.037024,1,1
2026-05-05 10:47:27,22,no_attack,2,0.972000,866.680000,0.972000,866.680000,1.039286,1,1
2026-05-05 10:47:27,22,no_attack,3,1.035000,199.420000,1.035000,199.420000,1.035956,1,1
2026-05-05 10:47:27,22,no_attack,4,0.973000,680.660000,0.973000,680.660000,1.032289,1,1
2026-05-05 10:47:27,22,no_attack,5,0.971000,260.920000,0.971000,260.920000,1.034573,1,1
2026-05-05 10:47:31,23,no_attack,1,1.043000,563.580000,1.043000,563.580000,1.036510,1,1
2026-05-05 10:47:31,23,no_attack,2,0.997000,753.100000,0.997000,753.100000,1.038319,1,1
2026-05-05 10:47:31,23,no_attack,3,1.030000,288.880000,1.030000,288.880000,1.036308,1,1
2026-05-05 10:47:31,23,no_attack,4,0.959000,501.560000,0.959000,501.560000,1.032786,1,1
2026-05-05 10:47:31,23,no_attack,5,0.992000,512.700000,0.992000,512.700000,1.035176,1,1
2026-05-05 10:47:35,24,no_attack,1,1.022000,651.260000,1.022000,651.260000,1.036550,1,1
2026-05-05 10:47:35,24,no_attack,2,1.048000,217.100000,1.048000,217.100000,1.038085,1,1
2026-05-05 10:47:35,24,no_attack,3,0.990000,415.400000,0.990000,415.400000,1.036391,1,1
2026-05-05 10:47:35,24,no_attack,4,1.036000,330.260000,1.036000,330.260000,1.033208,1,1
2026-05-05 10:47:35,24,no_attack,5,0.969000,510.560000,0.969000,510.560000,1.035273,1,1
2026-05-05 10:47:39,25,no_attack,1,0.992000,367.880000,0.992000,367.880000,1.036245,1,1
2026-05-05 10:47:39,25,no_attack,2,0.974000,878.780000,0.974000,878.780000,1.040924,1,1
2026-05-05 10:47:39,25,no_attack,3,0.994000,814.200000,0.994000,814.200000,1.037584,1,1
2026-05-05 10:47:39,25,no_attack,4,1.004000,190.180000,1.004000,190.180000,1.034632,1,1
2026-05-05 10:47:39,25,no_attack,5,1.049000,752.660000,1.049000,752.660000,1.036364,1,1
2026-05-05 10:47:43,26,no_attack,1,1.046000,820.660000,1.046000,820.660000,1.038007,1,1
2026-05-05 10:47:43,26,no_attack,2,1.034000,269.980000,1.034000,269.980000,1.038544,1,1
2026-05-05 10:47:43,26,no_attack,3,0.998000,316.040000,0.998000,316.040000,1.035367,1,1
2026-05-05 10:47:43,26,no_attack,4,0.990000,199.240000,0.990000,199.240000,1.034495,1,1
2026-05-05 10:47:43,26,no_attack,5,0.987000,915.200000,0.987000,915.200000,1.035589,1,1
2026-05-05 10:47:47,27,no_attack,1,1.046000,820.660000,1.046000,820.660000,1.035611,1,1
2026-05-05 10:47:47,27,no_attack,2,1.034000,269.980000,1.034000,269.980000,1.040773,1,1
2026-05-05 10:47:47,27,no_attack,3,0.998000,316.040000,0.998000,316.040000,1.036752,1,1
2026-05-05 10:47:47,27,no_attack,4,0.990000,199.240000,0.990000,199.240000,1.034893,1,1
2026-05-05 10:47:47,27,no_attack,5,0.987000,915.200000,0.987000,915.200000,1.035497,1,1
2026-05-05 10:47:51,28,no_attack,1,0.976000,768.660000,0.976000,768.660000,1.034002,1,1
2026-05-05 10:47:51,28,no_attack,2,0.995000,477.360000,0.995000,477.360000,1.042177,1,1
2026-05-05 10:47:51,28,no_attack,3,1.045000,871.960000,1.045000,871.960000,1.037607,1,1
2026-05-05 10:47:51,28,no_attack,4,1.004000,696.640000,1.004000,696.640000,1.035110,1,1
2026-05-05 10:47:51,28,no_attack,5,0.965000,392.420000,0.965000,392.420000,1.035395,1,1
2026-05-05 10:47:55,29,no_attack,1,1.046000,567.720000,1.046000,567.720000,1.033651,1,1
2026-05-05 10:47:55,29,no_attack,2,1.004000,720.040000,1.004000,720.040000,1.040830,1,1
2026-05-05 10:47:55,29,no_attack,3,0.955000,625.860000,0.955000,625.860000,1.035159,1,1
2026-05-05 10:47:55,29,no_attack,4,1.000000,802.760000,1.000000,802.760000,1.033055,1,1
2026-05-05 10:47:55,29,no_attack,5,0.965000,916.820000,0.965000,916.820000,1.034080,1,1
