timestamp,iterasi_ke,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-05 14:10:34,1,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:10:34,1,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:10:34,1,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:10:34,1,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:10:34,1,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:10:38,2,20260505_141036,1,1.012000,1.012000,169.241379,169.241379,1.050041,1,1
2026-05-05 14:10:38,2,20260505_141036,2,0.977000,0.977000,330.241379,330.241379,1.050000,1,1
2026-05-05 14:10:38,2,20260505_141036,3,1.022000,1.022000,653.275862,653.275862,1.040516,1,1
2026-05-05 14:10:38,2,20260505_141036,4,1.039000,1.039000,210.586207,210.586207,1.037750,1,1
2026-05-05 14:10:38,2,20260505_141036,5,0.992000,0.992000,176.655172,176.655172,1.039604,1,1
2026-05-05 14:10:42,3,20260505_141036,1,0.971000,0.971000,553.586207,1890.655172,1.048815,1,1
2026-05-05 14:10:42,3,20260505_141036,2,0.952000,0.952000,319.310345,319.310345,1.048505,1,1
2026-05-05 14:10:42,3,20260505_141036,3,1.014000,1.014000,559.793103,1936.482759,1.040398,1,1
2026-05-05 14:10:42,3,20260505_141036,4,0.972000,0.972000,619.344828,619.344828,1.039671,1,1
2026-05-05 14:10:42,3,20260505_141036,5,1.030000,1.030000,152.758621,152.758621,1.041386,1,1
2026-05-05 14:10:46,4,20260505_141036,1,1.030000,1.030000,664.724138,664.724138,1.035533,1,1
2026-05-05 14:10:46,4,20260505_141036,2,0.984000,0.984000,275.551724,1961.379310,1.045854,1,1
2026-05-05 14:10:46,4,20260505_141036,3,1.045000,1.045000,391.379310,1862.275862,1.038055,1,1
2026-05-05 14:10:46,4,20260505_141036,4,0.959000,0.959000,235.931034,235.931034,1.041689,1,1
2026-05-05 14:10:46,4,20260505_141036,5,1.034000,1.034000,592.448276,592.448276,1.043389,1,1
2026-05-05 14:10:50,5,20260505_141036,1,1.030000,1.030000,688.034483,1873.655172,1.034380,1,1
2026-05-05 14:10:50,5,20260505_141036,2,1.002000,1.002000,891.586207,891.586207,1.033161,1,1
2026-05-05 14:10:50,5,20260505_141036,3,0.987000,0.987000,580.689655,2024.655172,1.028539,1,1
2026-05-05 14:10:50,5,20260505_141036,4,1.032000,1.032000,604.413793,2066.172414,1.036904,1,1
2026-05-05 14:10:50,5,20260505_141036,5,1.036000,1.036000,572.241379,572.241379,1.038011,1,1
2026-05-05 14:10:54,6,20260505_141036,1,1.030000,1.030000,688.034483,1873.655172,1.022723,1,1
2026-05-05 14:10:54,6,20260505_141036,2,1.002000,1.002000,891.586207,891.586207,1.023967,1,1
2026-05-05 14:10:54,6,20260505_141036,3,0.987000,0.987000,580.689655,2024.655172,1.012311,1,1
2026-05-05 14:10:54,6,20260505_141036,4,1.032000,1.032000,604.413793,2066.172414,1.012430,1,1
2026-05-05 14:10:54,6,20260505_141036,5,1.036000,1.036000,572.241379,572.241379,1.015589,1,1
2026-05-05 14:10:58,7,20260505_141036,1,1.020000,1.020000,183.724138,183.724138,1.014180,1,1
2026-05-05 14:10:58,7,20260505_141036,2,0.972000,0.972000,383.724138,383.724138,1.015419,1,1
2026-05-05 14:10:58,7,20260505_141036,3,0.957000,0.957000,344.586207,344.586207,0.996836,1,1
2026-05-05 14:10:58,7,20260505_141036,4,0.960000,0.960000,379.724138,379.724138,0.989646,1,1
2026-05-05 14:10:58,7,20260505_141036,5,1.012000,1.012000,425.068966,425.068966,0.994445,1,1
2026-05-05 14:11:02,8,20260505_141036,1,0.987000,0.987000,316.448276,2118.137931,1.026578,1,1
2026-05-05 14:11:02,8,20260505_141036,2,0.976000,0.976000,887.689655,1999.379310,1.029278,1,1
2026-05-05 14:11:02,8,20260505_141036,3,1.014000,1.014000,608.172414,608.172414,1.018558,1,1
2026-05-05 14:11:02,8,20260505_141036,4,0.967000,0.967000,732.793103,1953.137931,1.014905,1,1
2026-05-05 14:11:02,8,20260505_141036,5,0.966000,0.966000,457.379310,457.379310,1.018223,1,1
2026-05-05 14:11:06,9,20260505_141036,1,0.987000,0.987000,316.448276,2151.965517,1.015337,1,1
2026-05-05 14:11:06,9,20260505_141036,2,0.976000,0.976000,887.689655,887.689655,1.016169,1,1
2026-05-05 14:11:06,9,20260505_141036,3,1.014000,1.014000,608.172414,608.172414,1.006911,1,1
2026-05-05 14:11:06,9,20260505_141036,4,0.967000,0.967000,732.793103,2026.241379,0.998093,1,1
2026-05-05 14:11:06,9,20260505_141036,5,0.966000,0.966000,457.379310,457.379310,1.002621,1,1
2026-05-05 14:11:10,10,20260505_141036,1,1.048000,1.048000,610.827586,610.827586,1.007935,1,1
2026-05-05 14:11:10,10,20260505_141036,2,1.004000,1.004000,670.931034,670.931034,1.015257,1,1
2026-05-05 14:11:10,10,20260505_141036,3,1.034000,1.034000,719.758621,719.758621,1.004138,1,1
2026-05-05 14:11:10,10,20260505_141036,4,0.972000,0.972000,181.965517,181.965517,0.989989,1,1
2026-05-05 14:11:10,10,20260505_141036,5,0.981000,0.981000,363.482759,363.482759,0.995369,1,1
2026-05-05 14:11:14,11,20260505_141036,1,0.971000,0.971000,897.724138,1837.275862,1.018637,1,1
2026-05-05 14:11:14,11,20260505_141036,2,1.037000,1.037000,378.310345,1830.000000,1.025544,1,1
2026-05-05 14:11:14,11,20260505_141036,3,1.014000,1.014000,447.379310,447.379310,1.019200,1,1
2026-05-05 14:11:14,11,20260505_141036,4,1.041000,1.041000,482.551724,482.551724,1.013224,1,1
2026-05-05 14:11:14,11,20260505_141036,5,0.976000,0.976000,348.862069,1965.379310,1.016753,1,1
2026-05-05 14:11:19,12,20260505_141036,1,1.006000,1.006000,350.793103,2119.068966,1.012842,1,1
2026-05-05 14:11:19,12,20260505_141036,2,1.008000,1.008000,830.344828,1809.000000,1.015484,1,1
2026-05-05 14:11:19,12,20260505_141036,3,0.989000,0.989000,323.068966,323.068966,1.010285,1,1
2026-05-05 14:11:19,12,20260505_141036,4,1.049000,1.049000,515.551724,2059.655172,1.002513,1,1
2026-05-05 14:11:19,12,20260505_141036,5,0.959000,0.959000,196.517241,196.517241,1.004343,1,1
