timestamp,iterasi_ke,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-05 13:50:44,1,20260505_135038,1,0.971000,0.971000,553.586207,2001.758621,,,
2026-05-05 13:50:44,2,20260505_135038,2,0.952000,0.952000,319.310345,1890.655172,,,
2026-05-05 13:50:44,3,20260505_135038,3,1.014000,1.014000,559.793103,2081.068966,,,
2026-05-05 13:50:44,4,20260505_135038,4,0.972000,0.972000,619.344828,1908.103448,,,
2026-05-05 13:50:44,5,20260505_135038,5,1.030000,1.030000,152.758621,1936.482759,,,
2026-05-05 13:50:48,6,20260505_135038,1,1.030000,1.030000,664.724138,2142.758621,,,
2026-05-05 13:50:48,7,20260505_135038,2,0.984000,0.984000,275.551724,2152.586207,,,
2026-05-05 13:50:48,8,20260505_135038,3,1.045000,1.045000,391.379310,2081.068966,,,
2026-05-05 13:50:48,9,20260505_135038,4,0.959000,0.959000,235.931034,1938.931034,,,
2026-05-05 13:50:48,10,20260505_135038,5,1.034000,1.034000,592.448276,1961.379310,,,
2026-05-05 13:50:53,11,20260505_135038,1,1.030000,1.030000,688.034483,1981.413793,,,
2026-05-05 13:50:53,12,20260505_135038,2,1.002000,1.002000,891.586207,1862.275862,,,
2026-05-05 13:50:53,13,20260505_135038,3,0.987000,0.987000,580.689655,2090.931034,,,
2026-05-05 13:50:53,14,20260505_135038,4,1.032000,1.032000,604.413793,2065.379310,,,
2026-05-05 13:50:53,15,20260505_135038,5,1.036000,1.036000,572.241379,1970.551724,,,
2026-05-05 13:50:57,16,20260505_135038,1,1.020000,1.020000,183.724138,1873.655172,,,
2026-05-05 13:50:57,17,20260505_135038,2,0.972000,0.972000,383.724138,2041.000000,,,
2026-05-05 13:50:57,18,20260505_135038,3,0.957000,0.957000,344.586207,1810.344828,,,
2026-05-05 13:50:57,19,20260505_135038,4,0.960000,0.960000,379.724138,2024.655172,,,
2026-05-05 13:50:57,20,20260505_135038,5,1.012000,1.012000,425.068966,1967.344828,,,
2026-05-05 13:51:01,21,20260505_135038,1,0.987000,0.987000,316.448276,2066.172414,,,
2026-05-05 13:51:01,22,20260505_135038,2,0.976000,0.976000,887.689655,2187.103448,,,
2026-05-05 13:51:01,23,20260505_135038,3,1.014000,1.014000,608.172414,2029.758621,,,
2026-05-05 13:51:01,24,20260505_135038,4,0.967000,0.967000,732.793103,2118.137931,,,
2026-05-05 13:51:01,25,20260505_135038,5,0.966000,0.966000,457.379310,1866.379310,,,
2026-05-05 13:51:05,26,20260505_135038,1,0.987000,0.987000,316.448276,1999.379310,,,
2026-05-05 13:51:05,27,20260505_135038,2,0.976000,0.976000,887.689655,2161.896552,,,
2026-05-05 13:51:05,28,20260505_135038,3,1.014000,1.014000,608.172414,1978.034483,,,
2026-05-05 13:51:05,29,20260505_135038,4,0.967000,0.967000,732.793103,1953.137931,,,
2026-05-05 13:51:05,30,20260505_135038,5,0.966000,0.966000,457.379310,2089.689655,,,
2026-05-05 13:51:09,31,20260505_135038,1,1.048000,1.048000,610.827586,2008.275862,,,
2026-05-05 13:51:09,32,20260505_135038,2,1.004000,1.004000,670.931034,2151.965517,,,
2026-05-05 13:51:09,33,20260505_135038,3,1.034000,1.034000,719.758621,2124.862069,,,
2026-05-05 13:51:09,34,20260505_135038,4,0.972000,0.972000,181.965517,2052.000000,,,
2026-05-05 13:51:09,35,20260505_135038,5,0.981000,0.981000,363.482759,1854.793103,,,
2026-05-05 13:51:13,36,20260505_135038,1,0.971000,0.971000,897.724138,2026.241379,,,
2026-05-05 13:51:13,37,20260505_135038,2,1.037000,1.037000,378.310345,2176.448276,,,
2026-05-05 13:51:13,38,20260505_135038,3,1.014000,1.014000,447.379310,1980.931034,,,
2026-05-05 13:51:13,39,20260505_135038,4,1.041000,1.041000,482.551724,1837.275862,,,
2026-05-05 13:51:13,40,20260505_135038,5,0.976000,0.976000,348.862069,1949.310345,,,
2026-05-05 13:51:17,41,20260505_135038,1,1.006000,1.006000,350.793103,1830.000000,,,
2026-05-05 13:51:17,42,20260505_135038,2,1.008000,1.008000,830.344828,2100.551724,,,
2026-05-05 13:51:17,43,20260505_135038,3,0.989000,0.989000,323.068966,2123.413793,,,
2026-05-05 13:51:17,44,20260505_135038,4,1.049000,1.049000,515.551724,1846.620690,,,
2026-05-05 13:51:17,45,20260505_135038,5,0.959000,0.959000,196.517241,1965.379310,,,
2026-05-05 13:51:21,46,20260505_135038,1,0.960000,0.960000,656.793103,2005.965517,,,
2026-05-05 13:51:21,47,20260505_135038,2,1.029000,1.029000,461.068966,2119.068966,,,
2026-05-05 13:51:21,48,20260505_135038,3,0.956000,0.956000,463.862069,1837.655172,,,
2026-05-05 13:51:21,49,20260505_135038,4,1.049000,1.049000,529.862069,1809.000000,,,
2026-05-05 13:51:21,50,20260505_135038,5,1.047000,1.047000,772.724138,2103.379310,,,
2026-05-05 13:51:25,51,20260505_135038,1,0.960000,0.960000,656.793103,1951.241379,,,
2026-05-05 13:51:26,52,20260505_135038,2,1.029000,1.029000,461.068966,2059.655172,,,
