timestamp,iterasi_ke,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-05 14:07:05,1,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:07:05,1,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:07:05,1,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:07:05,1,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:07:05,1,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 14:07:09,2,20260505_140707,1,1.012000,1.012000,169.241379,169.241379,1.050041,1,1
2026-05-05 14:07:09,2,20260505_140707,2,0.977000,0.977000,330.241379,330.241379,1.050000,1,1
2026-05-05 14:07:09,2,20260505_140707,3,1.022000,1.022000,653.275862,653.275862,1.040516,1,1
2026-05-05 14:07:09,2,20260505_140707,4,1.039000,1.039000,210.586207,210.586207,1.037750,1,1
2026-05-05 14:07:09,2,20260505_140707,5,0.992000,0.992000,176.655172,176.655172,1.039604,1,1
2026-05-05 14:07:13,3,20260505_140707,1,0.971000,0.971000,553.586207,553.586207,1.048815,1,1
2026-05-05 14:07:13,3,20260505_140707,2,0.952000,0.952000,319.310345,319.310345,1.048505,1,1
2026-05-05 14:07:13,3,20260505_140707,3,1.014000,1.014000,559.793103,559.793103,1.040398,1,1
2026-05-05 14:07:13,3,20260505_140707,4,0.972000,0.972000,619.344828,619.344828,1.039671,1,1
2026-05-05 14:07:13,3,20260505_140707,5,1.030000,1.030000,152.758621,152.758621,1.041386,1,1
2026-05-05 14:07:17,4,20260505_140707,1,1.030000,1.030000,664.724138,664.724138,1.045332,1,1
2026-05-05 14:07:17,4,20260505_140707,2,0.984000,0.984000,275.551724,275.551724,1.047428,1,1
2026-05-05 14:07:17,4,20260505_140707,3,1.045000,1.045000,391.379310,391.379310,1.040190,1,1
2026-05-05 14:07:17,4,20260505_140707,4,0.959000,0.959000,235.931034,235.931034,1.039281,1,1
2026-05-05 14:07:17,4,20260505_140707,5,1.034000,1.034000,592.448276,592.448276,1.041295,1,1
2026-05-05 14:07:21,5,20260505_140707,1,1.030000,1.030000,688.034483,688.034483,1.041897,1,1
2026-05-05 14:07:21,5,20260505_140707,2,1.002000,1.002000,891.586207,891.586207,1.046925,1,1
2026-05-05 14:07:21,5,20260505_140707,3,0.987000,0.987000,580.689655,580.689655,1.040353,1,1
2026-05-05 14:07:21,5,20260505_140707,4,1.032000,1.032000,604.413793,604.413793,1.039308,1,1
2026-05-05 14:07:21,5,20260505_140707,5,1.036000,1.036000,572.241379,572.241379,1.040774,1,1
2026-05-05 14:07:25,6,20260505_140707,1,1.020000,1.020000,183.724138,1890.655172,1.039077,1,1
2026-05-05 14:07:25,6,20260505_140707,2,0.972000,0.972000,383.724138,383.724138,1.042631,1,1
2026-05-05 14:07:25,6,20260505_140707,3,0.957000,0.957000,344.586207,1936.482759,1.038156,1,1
2026-05-05 14:07:25,6,20260505_140707,4,0.960000,0.960000,379.724138,379.724138,1.036982,1,1
2026-05-05 14:07:25,6,20260505_140707,5,1.012000,1.012000,425.068966,425.068966,1.038467,1,1
2026-05-05 14:07:29,7,20260505_140707,1,0.987000,0.987000,316.448276,316.448276,1.027437,1,1
2026-05-05 14:07:29,7,20260505_140707,2,0.976000,0.976000,887.689655,1961.379310,1.039616,1,1
2026-05-05 14:07:29,7,20260505_140707,3,1.014000,1.014000,608.172414,1862.275862,1.032882,1,1
2026-05-05 14:07:29,7,20260505_140707,4,0.967000,0.967000,732.793103,732.793103,1.035298,1,1
2026-05-05 14:07:29,7,20260505_140707,5,0.966000,0.966000,457.379310,457.379310,1.036515,1,1
2026-05-05 14:07:33,8,20260505_140707,1,0.987000,0.987000,316.448276,316.448276,1.031901,1,1
2026-05-05 14:07:33,8,20260505_140707,2,0.976000,0.976000,887.689655,887.689655,1.027774,1,1
2026-05-05 14:07:33,8,20260505_140707,3,1.014000,1.014000,608.172414,608.172414,1.022102,1,1
2026-05-05 14:07:33,8,20260505_140707,4,0.967000,0.967000,732.793103,732.793103,1.027303,1,1
2026-05-05 14:07:33,8,20260505_140707,5,0.966000,0.966000,457.379310,457.379310,1.028928,1,1
2026-05-05 14:07:37,9,20260505_140707,1,1.048000,1.048000,610.827586,610.827586,1.035589,1,1
2026-05-05 14:07:37,9,20260505_140707,2,1.004000,1.004000,670.931034,670.931034,1.030056,1,1
2026-05-05 14:07:37,9,20260505_140707,3,1.034000,1.034000,719.758621,719.758621,1.025488,1,1
2026-05-05 14:07:37,9,20260505_140707,4,0.972000,0.972000,181.965517,181.965517,1.028100,1,1
2026-05-05 14:07:37,9,20260505_140707,5,0.981000,0.981000,363.482759,363.482759,1.029989,1,1
2026-05-05 14:07:41,10,20260505_140707,1,0.971000,0.971000,897.724138,897.724138,1.035694,1,1
2026-05-05 14:07:41,10,20260505_140707,2,1.037000,1.037000,378.310345,378.310345,1.033119,1,1
2026-05-05 14:07:41,10,20260505_140707,3,1.014000,1.014000,447.379310,447.379310,1.029430,1,1
2026-05-05 14:07:41,10,20260505_140707,4,1.041000,1.041000,482.551724,482.551724,1.032911,1,1
2026-05-05 14:07:41,10,20260505_140707,5,0.976000,0.976000,348.862069,348.862069,1.034384,1,1
2026-05-05 14:07:45,11,20260505_140707,1,1.006000,1.006000,350.793103,1873.655172,1.034014,1,1
2026-05-05 14:07:45,11,20260505_140707,2,1.008000,1.008000,830.344828,830.344828,1.036647,1,1
2026-05-05 14:07:45,11,20260505_140707,3,0.989000,0.989000,323.068966,2024.655172,1.032708,1,1
2026-05-05 14:07:45,11,20260505_140707,4,1.049000,1.049000,515.551724,2066.172414,1.034209,1,1
2026-05-05 14:07:45,11,20260505_140707,5,0.959000,0.959000,196.517241,196.517241,1.035808,1,1
2026-05-05 14:07:49,12,20260505_140707,1,1.006000,1.006000,350.793103,1873.655172,1.023084,1,1
2026-05-05 14:07:49,12,20260505_140707,2,1.008000,1.008000,830.344828,830.344828,1.027849,1,1
2026-05-05 14:07:49,12,20260505_140707,3,0.989000,0.989000,323.068966,2024.655172,1.017722,1,1
2026-05-05 14:07:49,12,20260505_140707,4,1.049000,1.049000,515.551724,2066.172414,1.014376,1,1
2026-05-05 14:07:49,12,20260505_140707,5,0.959000,0.959000,196.517241,196.517241,1.018150,1,1
2026-05-05 14:07:53,13,20260505_140707,1,0.960000,0.960000,656.793103,656.793103,1.015162,1,1
2026-05-05 14:07:53,13,20260505_140707,2,1.029000,1.029000,461.068966,461.068966,1.019911,1,1
2026-05-05 14:07:53,13,20260505_140707,3,0.956000,0.956000,463.862069,1999.379310,1.003708,1,1
2026-05-05 14:07:53,13,20260505_140707,4,1.049000,1.049000,529.862069,529.862069,0.995705,1,1
2026-05-05 14:07:53,13,20260505_140707,5,1.047000,1.047000,772.724138,1953.137931,1.001149,1,1
2026-05-05 14:07:57,14,20260505_140707,1,0.951000,0.951000,738.344828,738.344828,1.021723,1,1
2026-05-05 14:07:57,14,20260505_140707,2,1.018000,1.018000,552.103448,552.103448,1.021150,1,1
2026-05-05 14:07:57,14,20260505_140707,3,0.976000,0.976000,656.758621,656.758621,1.001757,1,1
2026-05-05 14:07:57,14,20260505_140707,4,0.961000,0.961000,503.724138,503.724138,0.993683,1,1
2026-05-05 14:07:57,14,20260505_140707,5,0.995000,0.995000,884.172414,884.172414,0.996838,1,1
2026-05-05 14:08:01,15,20260505_140707,1,0.951000,0.951000,738.344828,738.344828,1.026226,1,1
2026-05-05 14:08:01,15,20260505_140707,2,1.018000,1.018000,552.103448,552.103448,1.027921,1,1
2026-05-05 14:08:01,15,20260505_140707,3,0.976000,0.976000,656.758621,656.758621,1.014178,1,1
2026-05-05 14:08:01,15,20260505_140707,4,0.961000,0.961000,503.724138,503.724138,1.008270,1,1
2026-05-05 14:08:01,15,20260505_140707,5,0.995000,0.995000,884.172414,884.172414,1.010438,1,1
2026-05-05 14:08:05,16,20260505_140707,1,1.037000,1.037000,340.655172,340.655172,1.028989,1,1
2026-05-05 14:08:05,16,20260505_140707,2,1.000000,1.000000,288.793103,288.793103,1.031675,1,1
2026-05-05 14:08:05,16,20260505_140707,3,1.041000,1.041000,784.206897,784.206897,1.020949,1,1
2026-05-05 14:08:05,16,20260505_140707,4,0.979000,0.979000,653.068966,653.068966,1.016052,1,1
2026-05-05 14:08:05,16,20260505_140707,5,1.010000,1.010000,266.206897,266.206897,1.017650,1,1
2026-05-05 14:08:09,17,20260505_140707,1,1.026000,1.026000,549.551724,549.551724,1.033840,1,1
2026-05-05 14:08:09,17,20260505_140707,2,1.027000,1.027000,541.965517,2151.965517,1.036244,1,1
2026-05-05 14:08:09,17,20260505_140707,3,0.950000,0.950000,420.827586,420.827586,1.026613,1,1
2026-05-05 14:08:09,17,20260505_140707,4,0.951000,0.951000,904.689655,904.689655,1.023238,1,1
2026-05-05 14:08:09,17,20260505_140707,5,1.037000,1.037000,758.206897,2026.241379,1.025142,1,1
2026-05-05 14:08:13,18,20260505_140707,1,0.980000,0.980000,200.586207,200.586207,1.033290,1,1
2026-05-05 14:08:13,18,20260505_140707,2,1.037000,1.037000,842.965517,1837.275862,1.023291,1,1
2026-05-05 14:08:13,18,20260505_140707,3,0.958000,0.958000,545.862069,1830.000000,1.017026,1,1
2026-05-05 14:08:13,18,20260505_140707,4,0.956000,0.956000,765.689655,765.689655,1.009791,1,1
2026-05-05 14:08:13,18,20260505_140707,5,1.026000,1.026000,244.000000,244.000000,1.010896,1,1
2026-05-05 14:08:17,19,20260505_140707,1,0.997000,0.997000,573.344828,573.344828,1.036250,1,1
2026-05-05 14:08:17,19,20260505_140707,2,0.976000,0.976000,837.689655,837.689655,1.016842,1,1
2026-05-05 14:08:17,19,20260505_140707,3,0.992000,0.992000,316.517241,316.517241,1.011685,1,1
2026-05-05 14:08:17,19,20260505_140707,4,1.002000,1.002000,706.551724,706.551724,1.010615,1,1
2026-05-05 14:08:17,19,20260505_140707,5,0.970000,0.970000,402.344828,402.344828,1.012410,1,1
2026-05-05 14:08:21,20,20260505_140707,1,0.997000,0.997000,573.344828,573.344828,1.036580,1,1
2026-05-05 14:08:21,20,20260505_140707,2,0.976000,0.976000,837.689655,837.689655,1.024280,1,1
2026-05-05 14:08:21,20,20260505_140707,3,0.992000,0.992000,316.517241,316.517241,1.021167,1,1
2026-05-05 14:08:21,20,20260505_140707,4,1.002000,1.002000,706.551724,706.551724,1.019315,1,1
2026-05-05 14:08:21,20,20260505_140707,5,0.970000,0.970000,402.344828,402.344828,1.021283,1,1
2026-05-05 14:08:25,21,20260505_140707,1,1.049000,1.049000,617.655172,617.655172,1.036704,1,1
2026-05-05 14:08:25,21,20260505_140707,2,0.993000,0.993000,550.724138,550.724138,1.028636,1,1
2026-05-05 14:08:25,21,20260505_140707,3,0.962000,0.962000,336.689655,336.689655,1.026452,1,1
2026-05-05 14:08:25,21,20260505_140707,4,0.983000,0.983000,611.172414,611.172414,1.023916,1,1
2026-05-05 14:08:25,21,20260505_140707,5,0.973000,0.973000,329.413793,329.413793,1.026032,1,1
2026-05-05 14:08:29,22,20260505_140707,1,0.957000,0.957000,662.344828,1965.379310,1.036385,1,1
2026-05-05 14:08:29,22,20260505_140707,2,0.972000,0.972000,866.655172,2119.068966,1.033241,1,1
2026-05-05 14:08:29,22,20260505_140707,3,1.035000,1.035000,199.413793,1809.000000,1.030931,1,1
2026-05-05 14:08:29,22,20260505_140707,4,0.973000,0.973000,680.655172,680.655172,1.028142,1,1
2026-05-05 14:08:29,22,20260505_140707,5,0.971000,0.971000,260.931034,2059.655172,1.030291,1,1
2026-05-05 14:08:33,23,20260505_140707,1,1.043000,1.043000,563.586207,563.586207,1.023766,1,1
2026-05-05 14:08:33,23,20260505_140707,2,0.997000,0.997000,753.068966,2077.827586,1.016149,1,1
2026-05-05 14:08:33,23,20260505_140707,3,1.030000,1.030000,288.896552,288.896552,1.010002,1,1
2026-05-05 14:08:33,23,20260505_140707,4,0.959000,0.959000,501.551724,501.551724,1.006870,1,1
2026-05-05 14:08:33,23,20260505_140707,5,0.992000,0.992000,512.689655,2097.241379,1.007969,1,1
2026-05-05 14:08:37,24,20260505_140707,1,1.022000,1.022000,651.241379,651.241379,1.026676,1,1
2026-05-05 14:08:37,24,20260505_140707,2,1.048000,1.048000,217.103448,217.103448,1.010846,1,1
2026-05-05 14:08:37,24,20260505_140707,3,0.990000,0.990000,415.379310,415.379310,1.007076,1,1
2026-05-05 14:08:37,24,20260505_140707,4,1.036000,1.036000,330.275862,330.275862,1.001320,1,1
2026-05-05 14:08:37,24,20260505_140707,5,0.969000,0.969000,510.551724,510.551724,1.001484,1,1
2026-05-05 14:08:41,25,20260505_140707,1,1.022000,1.022000,651.241379,651.241379,1.030291,1,1
2026-05-05 14:08:41,25,20260505_140707,2,1.048000,1.048000,217.103448,217.103448,1.025801,1,1
2026-05-05 14:08:41,25,20260505_140707,3,0.990000,0.990000,415.379310,415.379310,1.022938,1,1
2026-05-05 14:08:41,25,20260505_140707,4,1.036000,1.036000,330.275862,330.275862,1.019316,1,1
2026-05-05 14:08:41,25,20260505_140707,5,0.969000,0.969000,510.551724,510.551724,1.019648,1,1
2026-05-05 14:08:45,26,20260505_140707,1,0.992000,0.992000,367.896552,367.896552,1.032337,1,1
2026-05-05 14:08:45,26,20260505_140707,2,0.974000,0.974000,878.758621,878.758621,1.033853,1,1
2026-05-05 14:08:45,26,20260505_140707,3,0.994000,0.994000,814.172414,814.172414,1.030441,1,1
2026-05-05 14:08:45,26,20260505_140707,4,1.004000,1.004000,190.172414,190.172414,1.027584,1,1
2026-05-05 14:08:45,26,20260505_140707,5,1.049000,1.049000,752.655172,752.655172,1.028127,1,1
2026-05-05 14:08:49,27,20260505_140707,1,1.046000,1.046000,820.655172,2118.758621,1.035498,1,1
2026-05-05 14:08:49,27,20260505_140707,2,1.034000,1.034000,269.965517,269.965517,1.033908,1,1
2026-05-05 14:08:49,27,20260505_140707,3,0.998000,0.998000,316.034483,316.034483,1.030639,1,1
2026-05-05 14:08:49,27,20260505_140707,4,0.990000,0.990000,199.241379,1893.482759,1.029851,1,1
2026-05-05 14:08:49,27,20260505_140707,5,0.987000,0.987000,915.172414,1927.482759,1.030175,1,1
2026-05-05 14:08:53,28,20260505_140707,1,0.976000,0.976000,768.655172,1815.724138,1.021280,1,1
2026-05-05 14:08:53,28,20260505_140707,2,0.995000,0.995000,477.344828,2172.206897,1.030962,1,1
2026-05-05 14:08:53,28,20260505_140707,3,1.045000,1.045000,871.931034,1906.000000,1.021775,1,1
2026-05-05 14:08:53,28,20260505_140707,4,1.004000,1.004000,696.620690,696.620690,1.008798,1,1
2026-05-05 14:08:53,28,20260505_140707,5,0.965000,0.965000,392.413793,1827.586207,1.010124,1,1
2026-05-05 14:08:57,29,20260505_140707,1,1.046000,1.046000,567.724138,567.724138,1.013947,1,1
2026-05-05 14:08:57,29,20260505_140707,2,1.004000,1.004000,720.034483,720.034483,1.011770,1,1
2026-05-05 14:08:57,29,20260505_140707,3,0.955000,0.955000,625.862069,625.862069,0.999209,1,1
2026-05-05 14:08:57,29,20260505_140707,4,1.000000,1.000000,802.758621,802.758621,0.988510,1,1
2026-05-05 14:08:57,29,20260505_140707,5,0.965000,0.965000,916.793103,916.793103,0.989465,1,1
2026-05-05 14:09:01,30,20260505_140707,1,0.958000,0.958000,307.172414,307.172414,1.022125,1,1
2026-05-05 14:09:01,30,20260505_140707,2,1.008000,1.008000,661.275862,661.275862,1.020808,1,1
2026-05-05 14:09:01,30,20260505_140707,3,0.973000,0.973000,250.620690,250.620690,1.011479,1,1
2026-05-05 14:09:01,30,20260505_140707,4,1.039000,1.039000,327.551724,327.551724,1.002545,1,1
2026-05-05 14:09:01,30,20260505_140707,5,1.008000,1.008000,619.137931,619.137931,1.003712,1,1
2026-05-05 14:09:05,31,20260505_140707,1,0.958000,0.958000,307.172414,307.172414,1.030093,1,1
2026-05-05 14:09:05,31,20260505_140707,2,1.008000,1.008000,661.275862,661.275862,1.029235,1,1
2026-05-05 14:09:05,31,20260505_140707,3,0.973000,0.973000,250.620690,250.620690,1.023977,1,1
2026-05-05 14:09:05,31,20260505_140707,4,1.039000,1.039000,327.551724,327.551724,1.018305,1,1
2026-05-05 14:09:05,31,20260505_140707,5,1.008000,1.008000,619.137931,619.137931,1.019235,1,1
2026-05-05 14:09:09,32,20260505_140707,1,0.991000,0.991000,602.620690,1907.551724,1.034895,1,1
2026-05-05 14:09:09,32,20260505_140707,2,1.002000,1.002000,863.551724,863.551724,1.033633,1,1
2026-05-05 14:09:09,32,20260505_140707,3,0.970000,0.970000,720.137931,1806.068966,1.030089,1,1
2026-05-05 14:09:09,32,20260505_140707,4,0.973000,0.973000,466.620690,466.620690,1.025876,1,1
2026-05-05 14:09:09,32,20260505_140707,5,1.016000,1.016000,374.931034,374.931034,1.026734,1,1
2026-05-05 14:09:13,33,20260505_140707,1,0.981000,0.981000,739.655172,1878.413793,1.024418,1,1
2026-05-05 14:09:13,33,20260505_140707,2,0.957000,0.957000,524.517241,1995.965517,1.029580,1,1
2026-05-05 14:09:13,33,20260505_140707,3,1.049000,1.049000,869.034483,869.034483,1.024027,1,1
2026-05-05 14:09:13,33,20260505_140707,4,0.957000,0.957000,329.172414,2196.310345,1.024121,1,1
2026-05-05 14:09:13,33,20260505_140707,5,0.976000,0.976000,885.206897,2017.793103,1.025145,1,1
2026-05-05 14:09:17,34,20260505_140707,1,1.038000,1.038000,793.034483,793.034483,1.015055,1,1
2026-05-05 14:09:17,34,20260505_140707,2,0.986000,0.986000,276.482759,276.482759,1.011862,1,1
2026-05-05 14:09:17,34,20260505_140707,3,1.033000,1.033000,666.931034,666.931034,1.000549,1,1
2026-05-05 14:09:17,34,20260505_140707,4,1.010000,1.010000,895.586207,895.586207,0.988328,1,1
2026-05-05 14:09:17,34,20260505_140707,5,1.014000,1.014000,156.103448,156.103448,0.990698,1,1
2026-05-05 14:09:21,35,20260505_140707,1,1.031000,1.031000,369.172414,369.172414,1.021377,1,1
2026-05-05 14:09:21,35,20260505_140707,2,1.016000,1.016000,854.758621,854.758621,1.024826,1,1
2026-05-05 14:09:21,35,20260505_140707,3,0.963000,0.963000,249.724138,249.724138,1.016205,1,1
2026-05-05 14:09:21,35,20260505_140707,4,0.960000,0.960000,598.034483,598.034483,1.007679,1,1
2026-05-05 14:09:21,35,20260505_140707,5,0.977000,0.977000,628.172414,628.172414,1.010328,1,1
2026-05-05 14:09:25,36,20260505_140707,1,1.031000,1.031000,369.172414,369.172414,1.028638,1,1
2026-05-05 14:09:25,36,20260505_140707,2,1.016000,1.016000,854.758621,854.758621,1.029456,1,1
2026-05-05 14:09:25,36,20260505_140707,3,0.963000,0.963000,249.724138,249.724138,1.024343,1,1
2026-05-05 14:09:25,36,20260505_140707,4,0.960000,0.960000,598.034483,598.034483,1.017815,1,1
2026-05-05 14:09:25,36,20260505_140707,5,0.977000,0.977000,628.172414,628.172414,1.020025,1,1
2026-05-05 14:09:29,37,20260505_140707,1,1.020000,1.020000,301.275862,301.275862,1.028638,1,1
2026-05-05 14:09:29,37,20260505_140707,2,1.012000,1.012000,349.206897,1823.517241,1.029456,1,1
2026-05-05 14:09:29,37,20260505_140707,3,0.998000,0.998000,844.068966,844.068966,1.024343,1,1
2026-05-05 14:09:29,37,20260505_140707,4,1.034000,1.034000,215.482759,215.482759,1.017815,1,1
2026-05-05 14:09:29,37,20260505_140707,5,0.992000,0.992000,366.379310,366.379310,1.020025,1,1
2026-05-05 14:09:33,38,20260505_140707,1,0.950000,0.950000,779.413793,779.413793,1.033082,1,1
2026-05-05 14:09:33,38,20260505_140707,2,1.012000,1.012000,347.586207,347.586207,1.031933,1,1
